,X,Objective function
54,0.20723375464874616,-0.019855121027480195
55,0.30701522385146374,0.12228505245206281
56,0.998424491362532,-0.10637856427311301
57,0.07595369226511939,-0.03567985961352836
58,0.4920812174277316,0.2848308458164735
59,0.055836229933247106,-0.03611761600536524
60,0.7602537430435488,-0.0007256781554657622
61,0.5961828070812909,-0.10789823989776612
62,0.09979854409537015,0.09890941160975958
63,0.9114489257373262,0.6576557961528187
64,0.7233422035923224,0.3294910804571754
65,0.003293220002863695,0.06380934882707458
66,0.03561948776081614,-0.09869744967755148
67,0.736342904624488,0.37700024002547405
68,0.4708666638063086,0.08153283554822843
69,0.7197124070118469,0.442805209074377
70,0.21496277686949594,0.08461072750322236
71,0.23836264886333647,-0.02269653744379008
72,0.557194618224446,0.08807033400295855
73,0.986735439734992,0.13534114965202781
74,0.9129139089400932,0.7923470828294895
75,0.0663856539085027,0.009338428744355856
76,0.9084574974128514,0.8713193151469724
77,0.95508524927045,0.08326645794052397
78,0.7721026475321825,0.20247623764232336
79,0.11556529627048606,-0.10316888977569492
80,0.23694657299999444,-0.04491919809765224
81,0.6808660981166106,0.42962257754454536
82,0.9637859261047057,0.05221621542368227
83,0.6507326736735723,-0.00638071240535782
84,0.37129873978046435,0.08337586405708144
85,0.2134269039649589,0.00017964021811777163
86,0.543598808760078,0.034030262648034104
87,0.07098344875221363,0.2082582488822158
88,0.893034752676527,0.8552380807839639
89,0.609307735325857,-0.02555675020946615
90,0.9776285411394977,-0.07654720427205033
91,0.8090711663240601,0.06913684426553358
92,0.705924879646692,0.41314439658924185
93,0.44629312367948026,0.2667384402229599
94,0.5454968641711703,-0.04255237966953299
95,0.06497222307763062,-0.02462500020970285
96,0.41560015922255866,-0.06160547915850819
97,0.2362767928551538,-0.10442568880993612
98,0.02950529568904492,-0.03519527493764916
99,0.7034474428878211,0.5287203902409114
100,0.38566683182672246,-0.14777899071985476
101,0.16329874692092416,-0.06669616054608124
102,0.04390642662822808,0.15013524679783513
103,0.8589526258863833,0.3539739590651
104,0.0010855590369699408,-0.18658704272196974
105,0.48076566220141825,0.2824843731902929
106,0.6798901995626891,0.3560669588563044
107,0.5334012380006391,0.3131893781510506
108,0.2704148398839512,0.19197526431676307
109,0.7059801558710962,0.44299160043496233
110,0.9928103112881629,-0.024746739334022987
111,0.1896307054077241,-0.14430289504131016
112,0.6587866333873527,0.0464473681579447
113,0.4158960358778869,-0.04694916783803013
114,0.6480181165587698,0.17079123106231764
115,0.7641712237477265,-0.11382605481137835
116,0.45995805154394953,0.02369564073039751
117,0.4724785431990268,0.16062630418021573
118,0.41076879051820026,0.047029935170033677
119,0.1789894911508746,-0.10270376630270892
120,0.6386142084615145,0.07661372172134165
121,0.3763455891183608,0.09124732621392505
122,0.9598495203200198,0.15971467741889775
123,0.3669121754607232,0.04179854382764182
124,0.09330320339736742,0.16934645857336741
125,0.08950034973777932,0.03956266664544873
126,0.266045292332166,0.08176450282478015
127,0.7137597447140589,0.48420975411268624
128,0.36367334632567894,0.07239091282234596
129,0.6994079932928738,0.5140161695435231
130,0.0003852333449583245,-0.015562878907825362
131,0.6531652609183827,0.0038385040415057914
132,0.7993538209666443,-0.06701327319618469
133,0.9435539320085264,-0.029795476989457254
134,0.7358983404255953,0.1478405633589296
135,0.7223361469376162,0.3434042631392671
136,0.9407983591096465,0.16725266742029232
137,0.8657568355337287,0.3769356471103529
138,0.8642967345538326,0.3606464633193726
139,0.5847702233570297,-0.1159488673640033
140,0.5275073450122921,0.20749027161412617
141,0.02932612709039617,-0.00910284092891117
142,0.6191935334244222,-0.008191617907298731
143,0.9780096213733205,-0.002518382297740079
144,0.8540318980224949,0.018773073867137335
145,0.39949535664962954,0.05916135581428365
146,0.05119478020600965,-0.07000395252851567
147,0.6874265784362904,0.5203146544083594
148,0.672090083129803,0.4255977005188887
149,0.5422835478904271,0.025056847249018868
150,0.13935214493536507,-0.004535046934634078
151,0.6034137900555535,0.015616680176355332
152,0.2806897101268443,0.027468814271937397
153,0.35501443160509427,-0.012814841361096478
154,0.47587816860534604,0.17240577938043478
155,0.21561949433943095,0.10849903265546837
156,0.34385100857551354,0.1898790023414476
157,0.6782234359372191,0.16561082214116285
158,0.3068300774274242,0.17558520184208115
159,0.7849471828574203,-0.11757732598721264
160,0.0419467127172809,0.011500254042076271
161,0.4116308801581048,-0.011969665734050595
162,0.38993530467343274,0.03554110672268216
163,0.5829134456480671,-0.12770563234771293
164,0.18264094157349609,0.039939446952412076
165,0.2528607050022591,0.010043923855001979
166,0.47562280943198376,-0.01110779813465218
167,0.11335159070181589,0.19215283665639565
168,0.32542418598784895,0.05145165543415514
169,0.0894449933278817,-0.07957252995292254
170,0.9274522186869749,0.600482918222093
171,0.20276251317420835,-0.009791626605929606
172,0.9788788090966363,0.04728835887492947
173,0.30729346955529546,0.045529473973733296
174,0.45318349278787984,-0.0655402916179923
175,0.8793391327378307,0.40215745319995067
176,0.002494618294820894,0.02708145676502686
177,0.9290063708802999,0.3884419865276657
178,0.7767855813260705,-0.3733425950661003
179,0.7798457248177609,0.04178247461411899
180,0.7118408533532238,0.4939763325178164
181,0.7049378068198136,0.39727919037720805
182,0.10994738767833634,0.01031925504036389
183,0.6542731661705286,0.016646758723616976
184,0.07420726705923453,0.07900038926302551
185,0.9526400089469778,0.09497003571658143
186,0.9743972033751017,-0.06438260268962838
187,0.2582374603253833,0.008494806145809568
188,0.016140346151768403,-0.040071765955977605
189,0.4393761210210221,0.028844653751091742
190,0.5011479428966227,0.1417868655284843
191,0.3897693298203002,-0.04712538672023303
192,0.8487086171462311,-0.008308258911288016
193,0.42419712711706825,-0.05166434688480326
194,0.3930304219839219,0.09785762321289349
195,0.7568007844934707,0.10365799866243126
196,0.47504875067825125,0.3113397458827766
197,0.23713352311487323,-0.1280419679030773
198,0.31149588515651283,0.19471630680730118
199,0.4237734126086159,0.1174053280681441
