1 818
2 818
3 176
4 156
5 -802
6 -691
7 -792
8 547
9 939
10 85
11 192
12 238
13 999
14 797
15 -77
16 831
17 -667
18 589
19 -252
20 -218
21 -487
22 374
23 340
24 -366
25 -369
26 -573
27 -553
28 -929
29 994
30 -999
31 -826
32 -337
33 -560
34 -190
35 -904
36 -253
37 -922
38 989
39 994
40 -60
41 806
42 932
43 -945
44 682
45 -319
46 -78
47 -708
48 -631
49 990
50 -883
51 977
52 994
53 -310
54 -496
55 -942
56 583
57 -967
58 -561
59 916
60 462
61 -994
62 -116
63 525
64 -547
65 984
66 947
67 984
68 809
69 -927
70 841
71 931
72 -994
73 882
74 666
75 -768
76 -496
77 -751
78 812
79 -989
80 -802
81 -969
82 -516
83 -914
84 937
85 -52
86 55
87 681
88 -157
89 -274
90 934
91 677
92 48
93 -998
94 -320
95 974
96 -997
97 -997
98 622
99 -309
100 -478
