1 818
2 818
3 -359
4 95
5 402
6 -734
7 998
8 -977
9 -980
10 996
11 909
12 773
13 -445
14 -890
15 -999
16 -227
17 -884
18 371
19 881
20 745
21 -866
22 259
23 60
24 369
25 -228
26 3
27 653
28 985
29 867
30 -293
31 -578
32 -478
33 847
34 585
35 -621
36 -9
37 627
38 -256
39 892
40 127
41 130
42 696
43 -779
44 -616
45 994
46 -382
47 965
48 -164
49 -422
50 -539
51 105
52 299
53 -581
54 425
55 -987
56 732
57 -391
58 986
59 -752
60 -283
61 965
62 -668
63 526
64 -797
65 909
66 457
67 -965
68 529
69 745
70 -985
71 920
72 308
73 -998
74 -558
75 996
76 -68
77 968
78 403
79 -911
80 509
81 863
82 997
83 994
84 450
85 355
86 867
87 -931
88 681
89 -974
90 485
91 294
92 341
93 -940
94 908
95 -810
96 77
97 -861
98 455
99 367
100 434
