1 818
2 818
3 -877
4 975
5 41
6 -984
7 -517
8 968
9 885
10 914
11 -899
12 135
13 -830
14 -892
15 983
16 801
17 998
18 561
19 639
20 933
21 630
22 -928
23 808
24 -223
25 696
26 998
27 -407
28 -690
29 -370
30 950
31 925
32 -982
33 -840
34 744
35 686
36 -662
37 -782
38 -605
39 698
40 631
41 -813
42 527
43 -616
44 981
45 5
46 889
47 972
48 -614
49 -601
50 -861
51 -975
52 -866
53 999
54 374
55 -989
56 241
57 997
58 116
59 235
60 -938
61 -999
62 622
63 781
64 966
65 997
66 -159
67 -600
68 299
69 713
70 745
71 741
72 -154
73 -932
74 761
75 748
76 -993
77 -947
78 -996
79 284
80 -757
81 380
82 -487
83 -183
84 -999
85 -761
86 65
87 77
88 78
89 965
90 687
91 392
92 -181
93 -766
94 486
95 801
96 -376
97 -326
98 -877
99 -157
100 738
