1 818
2 818
3 -493
4 529
5 -963
6 -873
7 642
8 -769
9 -840
10 780
11 955
12 993
13 836
14 -862
15 15
16 -574
17 -994
18 999
19 -564
20 999
21 107
22 106
23 -130
24 961
25 882
26 823
27 -952
28 -29
29 998
30 930
31 -999
32 43
33 -255
34 -991
35 914
36 -793
37 942
38 -882
39 995
40 -477
41 -462
42 -982
43 -522
44 982
45 434
46 -198
47 443
48 650
49 -113
50 278
51 879
52 787
53 64
54 -753
55 737
56 919
57 929
58 541
59 -652
60 -814
61 -977
62 -792
63 -713
64 987
65 806
66 240
67 974
68 960
69 518
70 784
71 -954
72 711
73 730
74 -712
75 -567
76 215
77 -217
78 -999
79 856
80 -763
81 207
82 689
83 -998
84 -736
85 -985
86 -570
87 580
88 133
89 995
90 -726
91 -895
92 -943
93 -26
94 -655
95 755
96 -576
97 971
98 192
99 278
100 -965
