1 818
2 818
3 -278
4 662
5 908
6 942
7 -861
8 955
9 -340
10 -289
11 826
12 832
13 -17
14 553
15 -192
16 -749
17 838
18 750
19 -631
20 381
21 997
22 -981
23 -658
24 923
25 -986
26 -264
27 -731
28 740
29 -980
30 319
31 -964
32 -964
33 205
34 946
35 678
36 350
37 -998
38 -876
39 -105
40 -506
41 895
42 -807
43 -937
44 999
45 994
46 997
47 429
48 867
49 -962
50 120
51 -621
52 -874
53 400
54 996
55 164
56 -978
57 755
58 990
59 -975
60 887
61 -804
62 716
63 824
64 -995
65 948
66 949
67 -531
68 148
69 -396
70 523
71 525
72 231
73 336
74 962
75 542
76 -999
77 996
78 999
79 -472
80 478
81 -884
82 946
83 800
84 -988
85 -931
86 -154
87 -846
88 -381
89 -252
90 -424
91 -994
92 -999
93 145
94 -708
95 -598
96 796
97 -902
98 299
99 -899
100 995
