1 818
2 818
3 -118
4 217
5 949
6 -976
7 -224
8 -76
9 887
10 759
11 -995
12 -445
13 813
14 113
15 -994
16 998
17 999
18 179
19 561
20 -999
21 -997
22 102
23 -368
24 -459
25 -881
26 -628
27 19
28 -701
29 -468
30 935
31 -51
32 894
33 632
34 -441
35 868
36 -558
37 778
38 683
39 999
40 72
41 798
42 577
43 -11
44 404
45 -864
46 -983
47 589
48 756
49 -910
50 782
51 -791
52 820
53 -987
54 976
55 278
56 723
57 786
58 603
59 -289
60 648
61 737
62 853
63 -994
64 -862
65 209
66 -965
67 991
68 747
69 602
70 33
71 993
72 -255
73 -202
74 757
75 156
76 -759
77 -806
78 -168
79 779
80 -785
81 -965
82 -995
83 -143
84 953
85 510
86 -123
87 840
88 -786
89 690
90 588
91 847
92 -474
93 468
94 797
95 988
96 -513
97 835
98 999
99 807
100 -996
