1 818
2 818
3 986
4 -264
5 -733
6 -239
7 -960
8 437
9 -976
10 -902
11 -962
12 -709
13 200
14 -929
15 -884
16 252
17 555
18 -366
19 -999
20 756
21 978
22 -852
23 -928
24 725
25 16
26 -964
27 -423
28 -994
29 685
30 968
31 961
32 -452
33 -769
34 -953
35 -155
36 989
37 -780
38 623
39 829
40 787
41 999
42 -287
43 -637
44 -78
45 -716
46 745
47 -999
48 -201
49 972
50 -172
51 982
52 -714
53 677
54 -856
55 -128
56 597
57 -82
58 -910
59 951
60 718
61 789
62 -152
63 -262
64 -882
65 -994
66 -951
67 -886
68 981
69 -789
70 975
71 580
72 642
73 998
74 -773
75 322
76 -663
77 -326
78 -922
79 250
80 -39
81 839
82 998
83 972
84 -227
85 -182
86 331
87 984
88 854
89 930
90 -26
91 -442
92 -340
93 -891
94 -405
95 351
96 -956
97 -147
98 -807
99 986
100 296
