1 818
2 818
3 169
4 -948
5 422
6 -978
7 -878
8 -890
9 -996
10 814
11 70
12 -698
13 -649
14 976
15 -737
16 991
17 -124
18 419
19 -63
20 -999
21 -74
22 750
23 -610
24 -868
25 994
26 -941
27 -79
28 -169
29 -404
30 579
31 -713
32 -695
33 694
34 274
35 -885
36 811
37 528
38 986
39 -988
40 -927
41 500
42 843
43 403
44 992
45 836
46 -42
47 991
48 -79
49 543
50 999
51 873
52 -803
53 995
54 -289
55 508
56 -206
57 521
58 820
59 -909
60 -860
61 -160
62 -800
63 -644
64 947
65 -417
66 -770
67 -310
68 -164
69 -701
70 -547
71 565
72 -947
73 -995
74 481
75 -985
76 -990
77 948
78 816
79 -412
80 -230
81 938
82 -741
83 250
84 -983
85 589
86 -42
87 988
88 -566
89 -962
90 -953
91 385
92 -445
93 242
94 919
95 -726
96 -311
97 992
98 481
99 808
100 151
