5000 32
5.613038999999999668e-01 -2.649185399999999802e-01 -1.275313099999999977e+00 -7.001697000000000060e-01 -7.583912000000000431e-01 1.078194099999999933e+00 1.802314200000000088e+00 9.128365000000000506e-01 -4.753321400000000141e-01 -2.008295400000000008e-02 -2.121605900000000045e+00 -2.508267399999999814e+00 -1.618851700000000005e+00 2.647137600000000202e-01 -7.353551999999999866e-01 -1.623640299999999925e+00 1.052825299999999992e-01 -1.489292700000000025e-01 5.393531600000000224e-03 -1.166271199999999952e+00 -6.362891000000000519e-01 2.116262999999999894e-01 -3.567599399999999976e-01 -2.796794799999999803e-01 3.730012200000000222e-01 9.593243599999999871e-01 -3.925429999999999753e-01 1.127855999999999970e+00 -6.671496599999999777e-01 1.282452499999999995e+00 1.542775199999999902e+00 7.287298399999999621e-01
1.010686799999999996e+00 5.050249700000000175e-01 7.759224999999999595e-01 -2.399131800000000148e+00 3.888662199999999847e-01 -5.178779000000000021e-01 7.152026000000000217e-01 7.686698999999999615e-02 5.813224299999999456e-01 -8.862194399999999694e-01 -1.554983500000000074e+00 -7.972811499999999940e-01 2.742661200000000021e-01 9.294628499999999516e-01 -8.474169400000000074e-01 3.938006800000000140e-01 -2.538224199999999930e-01 2.732603000000000115e-01 -1.709654300000000016e-01 -1.961093100000000033e+00 -4.038522999999999974e-01 -3.067805499999999852e-01 2.830082400000000220e+00 8.121564399999999795e-01 7.589171000000000111e-02 -4.121508300000000236e-01 -1.878544200000000108e+00 -9.952391000000000432e-01 2.066100999999999910e-01 4.076758300000000168e-01 5.858407599999999604e-01 1.608829300000000018e+00
-8.803828999999999683e-01 -1.174412400000000023e+00 -2.013720599999999916e-01 -2.331229900000000022e-01 1.899169700000000072e+00 -5.750763399999999637e-01 9.817802300000000315e-01 -9.805009999999999559e-01 1.689563600000000054e+00 1.902109800000000017e-01 -9.211846599999999885e-01 1.702521100000000120e-01 -6.662496300000000371e-01 -9.673171600000000092e-01 -7.482332999999999346e-02 -1.086124300000000042e+00 2.812768699999999900e+00 -4.913565799999999872e-01 3.893909999999999871e-01 -9.440115700000000221e-01 -1.508258600000000005e+00 2.348288499999999779e+00 1.823336199999999963e+00 -1.176770899999999953e+00 1.964509099999999897e+00 -2.436153000000000013e+00 -1.401002000000000081e+00 -1.416693600000000108e+00 1.027181900000000009e-01 -7.293220000000000258e-01 3.695941999999999977e-02 -1.252910299999999921e+00
2.406116999999999978e-02 1.642498599999999920e+00 -4.202588199999999774e-01 -1.111369400000000063e+00 1.046589240000000004e-01 3.838243000000000071e-01 -1.114313700000000074e+00 -3.020856000000000208e+00 -1.011278700000000086e+00 4.738030400000000086e-01 -1.270977500000000093e+00 1.666701100000000102e-01 -1.908874299999999913e+00 -1.265723300000000107e+00 2.039901299999999917e+00 -4.087021399999999915e-01 3.158204000000000011e+00 -8.075850999999999447e-01 2.893951700000000127e+00 -4.221401699999999951e-02 -2.486243200000000098e-01 2.315950200000000070e+00 -7.337768700000000255e-01 -2.125337099999999868e-01 4.603613499999999886e-02 3.342840999999999729e-01 -8.128049400000000313e-01 2.428497300000000081e+00 1.769581600000000032e-01 -1.397114399999999979e+00 2.178285400000000038e+00 3.385919000000000012e-01
4.774493000000000209e-01 9.880664000000000113e-01 3.704540000000000055e-01 -1.075862799999999897e+00 -1.055310600000000099e+00 6.202072699999999772e-02 3.668106199999999761e-01 -3.744975999999999861e-01 1.233071900000000110e+00 -2.553790799999999805e-01 -2.103098999999999830e+00 -1.801905199999999985e+00 -1.481236699999999962e+00 9.921782599999999785e-01 9.617168000000000383e-01 -5.730352999999999836e-02 -1.245115299999999925e+00 -1.853772299999999928e+00 1.500836999999999977e+00 2.839908300000000274e-01 1.226792199999999999e+00 1.978356999999999921e+00 1.811647199999999902e+00 6.282806000000000501e-02 -1.046670200000000106e+00 2.377552000000000110e+00 8.730991000000000168e-01 -3.070496299999999845e+00 4.783647400000000105e-01 -4.432446400000000231e-01 9.936223600000000378e-01 -9.208847999999999479e-01
9.078580000000000538e-01 -1.628796200000000027e+00 2.149322999999999873e+00 4.810532000000000141e-01 1.229132700000000078e+00 -1.386318600000000067e+00 8.858012600000000347e-01 1.861891600000000091e+00 8.896410500000000443e-01 2.676845600000000047e+00 -2.070747599999999800e+00 1.754791699999999954e+00 5.391044999999999865e-01 4.204603399999999880e-01 -9.786377000000000548e-01 -1.172530199999999967e+00 -1.674569500000000044e+00 -6.686650499999999830e-01 2.404191700000000154e+00 1.102693300000000098e+00 1.564312699999999973e-02 -8.952575000000000394e-01 -4.062079600000000068e-02 -1.545059399999999972e+00 -2.658484600000000087e-01 2.258999300000000154e+00 -3.378623699999999896e+00 1.305872600000000050e+00 -6.213196500000000011e-01 -6.498937599999999870e-01 1.528565200000000068e+00 7.318459999999999965e-01
-1.221948999999999952e+00 -1.106762800000000047e+00 3.664008000000000265e-01 2.260482799999999903e-01 1.109179300000000090e+00 -1.216279940000000032e-01 2.020255999999999830e+00 -9.688286000000000397e-01 1.559616799999999914e+00 -1.374588700000000108e+00 -1.120942499999999953e+00 -1.707867400000000035e+00 -5.642612999999999795e-02 -2.316745000000000054e+00 1.230660900000000030e-01 -9.018431000000000086e-01 3.936030899999999999e+00 2.775286399999999931e-01 8.434751600000000016e-01 -5.293923999999999852e-01 -1.543747999999999898e+00 1.952677999999999914e+00 1.409692600000000073e+00 -1.715261600000000053e+00 2.207553400000000110e+00 -1.044557699999999922e+00 -5.180223600000000150e-01 9.591036000000000006e-02 3.966804700000000072e-01 -1.183511900000000061e+00 7.100577999999999612e-01 -3.110278600000000004e+00
-1.175723599999999980e+00 -1.626555900000000054e+00 -2.092859300000000089e-01 -1.519843199999999950e+00 1.126628600000000091e+00 -8.254396999999999984e-01 -3.086500200000000249e-01 1.435811200000000065e+00 7.197512999999999828e-01 1.071651600000000037e+00 -3.105455399999999866e+00 -2.659017399999999975e-01 -2.085007699999999797e+00 1.043366699999999980e+00 -9.260995400000000544e-01 -1.524410100000000101e+00 2.250544300000000053e+00 2.428542399999999990e-01 1.460192699999999899e+00 -6.283265399999999890e-01 5.269425500000000095e-01 2.844455500000000026e+00 1.554908200000000074e+00 2.819253500000000190e-01 1.087206799999999918e+00 -1.706080000000000041e+00 -1.332971200000000023e+00 -1.627320899999999959e+00 -2.790555000000000119e-01 -7.907710999999999490e-01 -1.111482300000000034e+00 8.615848999999999869e-01
2.018583299999999969e+00 -2.861891699999999927e-01 -2.001721799999999982e-02 2.225273100000000059e-01 1.733587500000000059e+00 -2.374794699999999814e+00 -7.707317999999999669e-01 1.569076499999999985e+00 4.473736600000000063e-01 2.038223000000000118e-01 -2.467638699999999963e-01 8.569390000000000340e-02 6.867824999999999624e-01 1.234764100000000031e+00 1.287982100000000019e+00 6.009682400000000424e-01 2.372157099999999963e-01 9.372487999999999930e-01 -1.748448200000000119e-01 -1.369380000000000042e+00 -2.175168799999999791e+00 1.814801899999999968e+00 -8.088237600000000027e-01 1.465840599999999938e+00 -5.622725499999999821e-01 1.701098299999999952e+00 -2.645354300000000158e+00 8.472981000000000540e-01 2.676695000000000046e+00 -1.090332599999999985e+00 4.262981399999999921e-01 -1.061470600000000042e+00
-1.349425199999999991e+00 -3.383153400000000199e-01 1.403319500000000053e+00 -1.497235000000000094e+00 -1.224515299999999973e+00 1.926311000000000107e+00 6.197127999999999526e-01 3.200126600000000043e-01 7.093837999999999533e-02 7.143907999999999925e-01 -3.828039200000000197e-01 -9.700838299999999803e-01 -8.418442000000000425e-01 5.906966000000000161e-01 -1.977417200000000097e+00 -1.645479700000000101e+00 1.436820699999999951e+00 3.208076699999999892e-01 -6.770507000000000053e-01 -2.686707699999999921e+00 1.173224800000000068e+00 2.830003200000000274e-01 2.582299700000000087e+00 1.851676099999999936e+00 1.471454999999999957e+00 5.139642399999999611e-01 -8.790355300000000094e-01 1.931358600000000036e+00 1.274756299999999953e+00 -1.341267500000000057e+00 1.010388499999999912e+00 -6.947484000000000437e-01
1.061189799999999961e+00 -1.353820999999999941e+00 -7.307093000000000060e-01 -1.231502199999999991e+00 7.409386000000000028e-01 -1.987317299999999953e+00 2.122878299999999996e+00 -4.823402800000000101e-01 -1.268788399999999927e-01 -1.043769200000000064e+00 8.094423400000000379e-01 -1.496009700000000109e+00 -2.387133599999999856e+00 1.034162900000000107e+00 -2.124299800000000182e+00 -2.852575499999999931e+00 -1.123505100000000034e+00 -2.273484499999999908e+00 1.246028300000000089e+00 9.607541599999999682e-02 -7.205496999999999597e-02 -3.474549399999999899e-01 8.399960400000000549e-01 2.128743000000000052e+00 8.914781999999999984e-01 9.821622999999999812e-03 -1.427425299999999897e+00 -6.126473999999999531e-01 -9.393365399999999976e-01 -3.124287200000000139e-02 1.055388500000000063e+00 -7.250373399999999746e-01
