500 96
1.771765192628207863e+00 -7.390325726368664583e+00
-6.664302670362712178e+00 7.996291666497723494e-02
-2.558767115836484862e+00 4.385228674039433727e+00
7.322814716615638098e+00 9.345032357747378171e-01
-4.603960091375285946e-01 2.706465117241115825e-01
3.315516410814587811e+00 -3.298859860601932148e+00
6.998682683300419538e-02 -1.783455135747553100e-01
-1.108272934701022505e+00 -4.390122623063673402e+00
-2.720589001174397725e-01 6.635731282822850297e+00
1.841041118046538694e+00 -1.604928140152465543e+00
-6.697843852897061190e+00 -4.097483792638195177e-01
6.260174867547653399e+00 2.348782503871558625e+00
-6.697843852897061190e+00 -4.097483792638195177e-01
-7.470399605492331618e-01 -8.725917566737612097e-01
9.735716717757810779e-01 -1.696634178908706936e+00
3.566206282464271515e-01 8.993011233820510375e-01
-1.549523569842768733e+00 -2.398478499053156909e+00
-3.053862660949337449e-01 1.335203493301315714e+00
-4.704034472894818464e+00 1.778943332311483605e+00
3.056245736510352806e+00 1.751424613251831020e-01
-6.930459862893177281e+00 -7.505468501272470616e-02
-3.628276871395987868e+00 -4.225295229856978807e+00
-4.503338713281309857e+00 -2.775182978024877123e+00
-4.142846167516470501e+00 -4.782082702506897931e+00
-4.621104588011592185e+00 -2.384145024227922072e+00
4.419087825571564210e+00 -3.601746247368853737e+00
-3.804246343426511245e+00 5.357314446757569515e-01
-4.404266955287277518e+00 2.523161821966533047e+00
-3.415258590771584668e+00 4.315161306598139568e+00
1.823481809572313761e+00 -4.226581576258869433e+00
3.180929211545561408e+00 3.652366380763440112e+00
1.410142316052894307e+00 1.286316915141743289e+00
-6.955798130106528809e+00 -5.619477220005282270e-01
2.863743277432800216e+00 -5.034229750785113033e+00
-3.398467208839111464e+00 4.389750316682779818e+00
7.048478368958239759e-01 -2.659538298551560320e+00
-6.679826870574455455e+00 -4.095221054853084852e-01
1.286456625139139609e+00 3.849354579529363107e+00
-3.683050006237186036e+00 1.961253732861425014e+00
-3.829289240478468859e+00 8.619223717672370721e-01
-3.436253605313817960e+00 -3.893376899601549646e+00
-4.575567908365571590e+00 -6.027730457753219806e-01
1.547494041599429826e+00 9.159718702323415007e-01
5.945431703672023005e+00 -4.330676652337052679e-01
7.847804675404673747e-01 4.428974745769862942e+00
2.810119674363724229e+00 -2.816989621948429612e+00
3.920566708575102588e+00 2.583458488782213180e+00
1.873499238644224629e+00 -7.001159933074910136e+00
-1.997550228703309338e+00 -9.984162138007600662e-01
1.059476373838607710e+00 -5.299995540279863526e+00
1.714111267265127150e-02 6.461220237146577894e+00
2.503705046924074917e+00 2.776905064408744295e+00
7.206552627125045740e-01 -5.865230087557213423e+00
-4.012640631735950869e+00 -1.504776322005582312e+00
-1.142975014820188040e+00 -2.617130564187906683e-01
-4.802167867156017511e-01 6.503613213763776102e+00
7.313540364131446481e+00 9.342924362952300665e-01
5.961776179478592397e+00 -1.242851835555004669e+00
1.789337328967643304e+00 2.625051418487108990e+00
-6.029756760816575856e+00 -1.571994647655302613e-01
6.413331864356835332e+00 1.646204622394808803e+00
-3.387932317270210270e+00 3.247392984130337279e+00
-2.041274474852574627e+00 1.333111363485552037e+00
-1.281495483545900704e+00 2.216315939842996130e+00
-2.695083357654683542e+00 2.275421212614981314e+00
1.163828841968583161e+00 3.505554586770136094e+00
-5.610101162112224316e+00 2.425802298822627157e-01
5.961776179478592397e+00 -1.242851835555004669e+00
-1.447994652477329947e+00 5.865903260092481197e+00
1.874180464180140060e+00 -7.003492066271634009e+00
3.340942842790775469e+00 3.446861167141982207e+00
-4.826165344159710990e+00 1.702936680655516621e+00
-1.605976883287503432e+00 -2.157376230450982924e+00
-6.091674899874648830e+00 -1.186421777760752194e+00
3.629751046016634675e+00 -3.223361771376791918e+00
-2.826073961279766955e+00 4.753866976351917017e+00
6.546890016378522636e-01 7.767951606105385487e-01
2.000020578433562957e+00 4.107425440235642711e+00
-1.249046391001264800e+00 -5.368010558291977041e+00
4.975510764154458698e+00 5.435703095039591259e-01
1.163863047557189168e+00 3.508991976587086725e+00
-4.633621582373366188e+00 1.489368536815166122e+00
7.170782893814979797e-01 -5.851556449559246254e+00
6.160005268543001122e+00 2.564982650366553596e+00
-2.606551647480242817e+00 -1.904830350543984974e+00
2.997061812389517410e+00 -2.355487118564034699e-01
-4.960197441365886029e+00 -1.485504907923649087e+00
6.976480035724193840e+00 -4.681465216351269470e-02
-2.184831666599249544e+00 6.643175274944427500e+00
-1.317240269205075975e+00 -5.379040538180181130e+00
-6.182523532870895511e-02 4.213448376692570996e+00
2.796244996569499097e+00 2.605280401019535397e+00
-2.786807848115198549e+00 9.634278317726264751e-01
3.499848267347573927e-01 1.107752562545577302e+00
-2.184831666599249544e+00 6.643175274944427500e+00
-4.596216703340942011e+00 -2.404796964614283272e+00
1.389814297546166477e+00 5.508447900190750701e+00
-1.302476147479010748e+00 4.795297046033754285e+00
-3.159967455722219931e+00 4.615062042434725953e+00
-2.029597951331072903e+00 4.609461553914075083e+00
-4.878157797261985174e+00 -1.499206470595329188e+00
-1.781768545693635186e+00 -3.473315254316528211e+00
1.126060768155531910e+00 5.965148526255578787e+00
7.313540364131446481e+00 9.342924362952300665e-01
-3.569222909452884007e+00 2.393757653525046436e+00
-1.639357373141737240e+00 -3.478499064823170617e+00
-3.647750726875468530e+00 -3.759119617617043829e+00
9.744038494094985348e-01 -1.550471430706802378e+00
2.147770968405303460e+00 -6.257851870808504025e+00
6.976480035724193840e+00 -4.681465216351269470e-02
-6.813254245561600753e-02 1.118127692903523041e-01
9.421178419764913992e-01 -3.796032350668316013e+00
7.358102646579658845e+00 9.682223238724578795e-01
1.776658836872880842e+00 4.951950681114258401e+00
-4.547035349121957282e+00 -2.663286619550395251e+00
1.413252540250838463e+00 -5.302062181061956814e+00
-1.984117074604472952e+00 -9.822834444499694007e-01
1.602924219673732109e+00 -3.205115116385894858e+00
-2.519678845338473749e+00 3.778756991480865857e+00
5.800852749735154745e+00 -1.879660982259059310e+00
-4.436158031609298114e+00 2.480974296840253945e+00
3.440421184763913232e+00 1.241796060731386042e+00
3.793847363440514986e+00 -8.917302862406323305e-01
-3.321815417188496520e-03 -4.879521596466562805e+00
9.909585906165570002e-01 2.458095172798695771e-01
6.017498202799234974e+00 2.513706506285129927e-01
1.245003533097075676e+00 -5.923954894589685827e-01
-3.597135388391702104e+00 1.832846425957407099e+00
-1.983113488115656242e+00 -9.818560537258974596e-01
5.072944206803159162e+00 2.522748800563171745e+00
1.776658836872880842e+00 4.951950681114258401e+00
-6.755408094936156127e-01 3.010210519238595062e+00
1.529033196076897694e+00 -6.411688981263553799e+00
-4.710517853074393635e+00 1.480679978148462528e+00
-1.019374293863515968e+00 7.331576076396896235e-01
-2.233837723051512736e+00 -5.106988349890213996e+00
-3.642179389119777788e+00 2.571158985344845327e+00
-2.037077033395607639e+00 4.935024925120010231e+00
-5.010400394487362519e+00 -2.959019934055967305e+00
4.980313371500539321e-01 -4.802993656964234859e+00
2.128518649222954195e+00 -5.176062720657371941e+00
3.896067796636003333e+00 -1.723343018997424814e+00
9.123791025285504785e-01 1.286158886746424201e+00
9.896131079233079220e-01 -4.713178256572658209e-01
-4.603682608536445287e+00 -1.068600905623753872e-01
5.102832695221014347e+00 -5.359180689653433305e-01
-1.712970185672068713e+00 3.670339387131341891e+00
4.157729198641511026e+00 2.403201188081286688e+00
-1.158010578688876135e+00 -3.341434375570515147e+00
-4.865924818858704981e+00 -1.407699386149538823e+00
2.679722437746268060e+00 -4.734811002088553877e+00
6.392123704670439999e+00 1.627161374472763100e+00
-3.375249401325239873e+00 -2.800867821760885779e+00
-2.949506529176975977e+00 -1.222366644562874916e+00
1.541654215271833772e-01 -5.976643797502958932e+00
-5.709165290108142443e-01 -5.449213930337266198e+00
3.307524472195535914e+00 1.719462835118650279e+00
-1.947744359986741003e+00 1.602260565178022622e+00
-3.056431696157421385e+00 -5.096466400674033004e+00
1.493263221371344374e+00 -5.318090162154232914e+00
4.061553696809459879e+00 -2.466134376719860133e-01
3.492067345155772884e+00 3.362257885158904447e+00
2.709082958091140192e+00 2.736936280868130122e+00
6.949237509922780553e+00 8.020497811683737766e-01
4.113999137911490855e+00 -1.555043546376710717e+00
-7.496136022200704518e-01 5.913572984277394307e-01
3.833663289997581547e+00 -2.497838621593132302e+00
-2.150636527450768831e+00 5.936452029012748710e+00
-4.778504001735204731e+00 -3.696199510061112914e+00
2.368969267817450319e+00 2.961942911823845392e+00
2.800443124148297436e-01 -4.864549685179241578e+00
-3.423009578849267154e+00 -2.585286068031471984e+00
-2.686946793253463195e+00 5.541249509303511900e+00
4.160601684245786580e-01 -2.630209699337423768e+00
5.906775443910294854e+00 -1.245952912428373915e+00
2.231405939788715820e+00 -5.873003203476370615e+00
-8.971564728036908465e-02 2.159575212218815210e+00
7.322814716615638098e+00 9.345032357747378171e-01
6.304113608641292998e+00 2.323153868045966686e+00
3.372358754729684716e+00 4.710186772502453323e+00
1.290289032414253523e+00 5.561934752166127538e+00
5.415234577901049257e-02 -2.810109717418110442e+00
5.004866705940181681e+00 2.948234311497592852e+00
-1.499963944160727092e+00 6.893401231435513310e+00
6.896200487817672808e+00 -4.634264513358030690e-01
-2.866725561572546876e+00 3.510659941652556792e+00
7.543662484818549618e-01 -4.728277743801815092e+00
2.161052250307391898e+00 1.954107628220856041e+00
-1.376730881180135979e+00 -4.396852128956315831e+00
-6.675466008760617243e+00 7.915516590496934901e-02
-4.652337702067274705e+00 -4.138367043045448668e+00
-2.804715183867383832e+00 1.435453191243429405e+00
-5.644784632407932046e-01 3.117437069536747707e+00
-1.896713798717551303e+00 -9.861415004585653010e-01
8.294948361198135611e-01 -2.626249317843019071e+00
-1.144766738157156349e-01 -1.355585342625919676e+00
-3.859989227014199997e+00 -1.532647827031072385e+00
3.324971601305880764e+00 1.722612592771387563e+00
4.047841851693728010e+00 -2.775313183527807759e-01
-3.515692359128485656e+00 -2.579446597417999421e+00
-2.252031086206235599e+00 -4.400433451932676654e+00
1.714111267265127150e-02 6.461220237146577894e+00
-6.910850299586127621e-01 2.350646724962359713e+00
1.651524577400512284e+00 5.075629642377113449e+00
1.770763157569861024e+00 3.004381041245532291e+00
4.535012644956094796e+00 5.621316274768293209e-01
2.063446909698204657e+00 -4.182398278681592529e+00
-3.076668974809600776e+00 -3.324909787829865682e+00
6.876566546656791346e+00 -4.396677788215250793e-01
4.977747931893883759e+00 5.438675509349266690e-01
-5.219944217062455483e-01 3.098447535559890831e+00
6.136777726002630162e-01 -2.716114186668988850e+00
1.530516494157225793e+00 5.607893498337078064e+00
-2.876695862002895066e+00 1.346878687434175825e+00
9.609951577519852961e-01 5.892042542283879136e+00
