100 76
1.157449969956492880e-01 -8.937617206426544392e-02 -1.506121349448750202e-01 5.332212806938888688e-02 1.050758993552731724e-01 1.597787402056262407e-01 -1.749223106192946686e-01 -8.018264038552563866e-02 -1.098648501712501252e-01 -3.975826017532201051e-02 -1.094559762866410685e-01 1.627464871219283238e-01 -1.366544019182097947e-01 1.890607290714277078e-01 1.624398924332495775e-01 1.628681315151969400e-01 -2.738450605034831731e-01 -4.080074216273130161e-02 -8.245101680014516043e-02 1.019185221601128233e-01 -8.645948169291163554e-02 -2.024024352637847357e-01 -1.059285762308910389e-01 1.863018843016125137e-01 -1.520414769936542232e-01 -1.166238713261714549e-01 -2.923762316330122055e-02 5.005798631634087587e-02 8.353990550922237024e-02 -1.523269599664304474e-01 1.350418741387991728e-01 2.005444546430186839e-02 -1.636191987462822239e-01 -1.415704210332442980e-01 -1.168373299295328016e-01 9.245203604900736893e-02 -1.013852197010977479e-01 2.964821635264873467e-02 1.730232770265437495e-02 5.456895321707831703e-02 1.738680828612099438e-01 1.253246352101787531e-01 1.421080430064103894e-01 1.421308592025648243e-01 -2.214380028400093348e-01 -2.717958003772726061e-02 1.580561129349458138e-01 2.437181643579069135e-01 -9.354656542506910311e-02 3.068326669855349006e-02 5.823289478416925069e-02 -2.217997734335681870e-01 -1.442879935182571904e-01 1.853925510914924968e-01 1.121896287563218658e-01 2.938330671450751705e-02 1.880973740836787700e-01 -3.735023772001122566e-02 1.627349832363795545e-01 -1.977214472405391249e-02 -8.546033471950442023e-03 2.540584371008284270e-01 1.049995557267068974e-01 4.543608111809954719e-02 1.744963912785338078e-01 -9.734956020568692747e-02 2.111920875810135434e-01 9.903469962923770742e-02 -2.803824627655687393e-02 2.638652667171653698e-02 -8.993749047786095407e-02 -3.728752703884721104e-02 -4.899899066056109809e-02 6.172208408444011113e-02 -6.443399166445115678e-02 -1.813930239039878156e-01
1.658399611820149042e-02 1.691005372023341169e-01 -5.919242815049324119e-02 -1.027846754849328151e-02 -4.543079730992899412e-02 -6.348963656290934621e-02 8.297223707538152471e-02 1.282868661878829031e-02 7.807000887576349968e-02 -1.895626714110984143e-02 4.172130638194670310e-02 4.496081625019190953e-02 4.274886398038774821e-02 -1.906468331234092289e-02 4.822992759513577282e-02 -2.697683597376177578e-01 -4.879027844384392631e-02 1.360206461138023792e-01 1.275835039391479964e-01 7.854815018059280174e-02 2.467221854724537256e-01 -7.830276975607571022e-02 5.734050232622504156e-02 1.449104856349212600e-01 3.555586223520679212e-02 -2.451125748481922453e-02 -1.687662522467155146e-01 9.615688003469669010e-02 2.830340539614745743e-01 -9.135637312663172360e-02 -9.506814853371317597e-02 -2.841433812141373402e-02 -4.576715068897734690e-02 2.268960241981582970e-01 1.315363575119432062e-02 -8.459145334372113190e-02 2.118910910136803105e-01 -1.943035678408950792e-02 -2.119772470576297349e-02 -6.423797525452173973e-02 -3.651864153506836214e-02 -5.511766180870363366e-03 -8.671872297957253228e-02 -6.064961808904240081e-02 1.163009816135273378e-01 -2.021004076096152846e-02 -1.041071601126743323e-01 -1.467415639433655716e-01 1.141303951633626697e-02 1.191475511521245534e-01 2.268682511684335518e-02 -1.330019427884387810e-02 -6.333748301650837798e-02 4.966602276934573013e-02 1.856477832247860893e-01 -7.654985564419451716e-02 -8.223229195018405590e-04 -1.030387203245784339e-01 1.695520422009590966e-01 -2.635508562826607490e-02 1.077061397189464503e-01 1.446619968827113634e-01 9.071337541048367370e-02 1.659697745025412452e-01 2.449425567802134829e-01 1.404294532959772801e-01 6.208238238204452641e-02 -1.030604733965292535e-01 3.510451763889460737e-03 1.847923818643765204e-01 -4.501712464150820631e-02 4.022850002130716474e-02 -2.015790743964986087e-02 5.180239415093676990e-03 4.377014294875088141e-02 -6.652517504663445214e-02
-6.613407638654096588e-02 -4.594131156269917748e-02 -1.628010793253942545e-01 -4.609795934836461578e-02 -1.996775997999619690e-03 -4.807394458409875587e-02 1.047198573314198468e-03 2.671271208266552677e-02 -1.952555690830801438e-01 6.950313097967752984e-02 -1.264454016558702321e-01 -9.717218037056603308e-02 -4.327943690453890657e-02 -5.514278133154911637e-02 1.139305892323442537e-01 -1.913000799937028540e-02 -3.676422502440886142e-02 -1.256992788386790405e-01 -7.072654883633795742e-04 8.790035529148780558e-02 -1.784117684852377927e-02 -7.930504511556858704e-02 -2.574519731069470352e-02 -1.078456387935552568e-01 9.978352222935664428e-02 1.923356572338068629e-02 -3.328485421155595592e-02 -1.457277499981479152e-01 -2.494774516189151095e-02 4.588911682101857320e-02 -5.410804846283231995e-02 -2.428356637579422855e-02 -5.767087278827787156e-02 4.997145716784238273e-02 -1.092207271482347197e-01 5.840449513691812339e-02 -5.900089099186594382e-02 -7.243205910799319081e-02 1.526087048241797639e-02 -5.849517888700728196e-02 3.613114516464720899e-02 2.779626487812513272e-02 2.475442199118351935e-02 -9.437475388134074217e-02 -1.244328087034049929e-01 1.194147636442123052e-02 -7.706871608734529311e-02 1.128471270124480896e-01 -4.131459512102037684e-02 -3.611337884147167165e-02 6.131486080264249988e-02 9.547637371972744758e-02 9.903985322555869386e-02 -9.001784502482453043e-02 -5.114893649227889028e-02 1.201379401193083118e-01 -1.317918883263383967e-01 6.612924145556736688e-02 -7.382514483720815923e-02 1.055583819969255349e-01 1.270110790958274213e-02 1.396136023953713570e-02 -7.576985457895465959e-02 2.040796326059745106e-02 1.050302459353845280e-01 1.300724829594179510e-01 -8.072545460599006573e-02 5.878676520703237512e-02 6.906908705146797001e-02 3.269346077974890664e-03 -2.662685565149714925e-02 -2.868314817339766287e-02 -6.188588520502041196e-02 5.729952690451696473e-02 -4.386232069710282316e-02 -2.574531666088831702e-02
9.250343778607164613e-02 -7.245902968934503363e-02 -1.767925491281185091e-01 1.122808949064175305e-01 1.086195823000778160e-02 -7.192206441359556834e-02 -1.500193473398274066e-02 5.502592482688895698e-02 -2.204560645545948216e-01 6.985300172433089351e-03 -4.320159007990649440e-03 -1.442940644319834487e-01 -8.034288095286463982e-02 -1.185550548369157520e-01 1.488856848380331610e-01 -2.606363959258115644e-03 -1.589382800690558942e-02 -7.682364798072931211e-02 -4.240655510938728251e-02 2.699650827870878761e-02 -1.325539707834829523e-02 -8.788331056361592397e-03 -1.479389647006336683e-01 -1.767657257715418428e-01 3.733107177482718891e-02 -5.337283091416917397e-02 -4.423424383400077764e-02 -1.579239280113596822e-01 -9.215967439718890375e-02 9.140976421063645718e-02 -5.168509173663332797e-03 3.710910412376970668e-02 -5.637422743535389080e-02 1.324340501559355954e-01 -1.625809781139585936e-02 6.591303437308781987e-02 -4.958111037842936192e-02 -5.700701392329281941e-02 -6.949502468091357799e-02 -5.264144780940991503e-02 1.456148935857581872e-01 -6.899768372312618803e-03 -9.185617042989759062e-02 -1.389890709366990162e-01 -1.130633616650480872e-01 -9.966552430479723446e-02 -3.817715964509740129e-02 9.070312240681874250e-02 -1.700316761214280548e-01 -1.579230011758017138e-01 1.078000948305201656e-01 1.665573184763176340e-01 1.107035277107600718e-01 -5.760343165634174145e-02 -4.515809409609496117e-02 1.025845120385350806e-01 -1.784101900185591782e-02 -5.756973430776102935e-02 -6.103441492578686595e-02 8.183571741665886246e-02 4.066169286147402334e-02 3.636462440343744829e-02 -6.747269302611856590e-02 -5.512067887087324092e-02 6.314803379313699283e-03 1.023403743834597202e-01 -1.361848973231593873e-01 -1.454720880637793562e-02 9.873316097002132752e-02 -4.962457693097731964e-02 -3.682950184482049194e-02 -9.120271218771706934e-02 -6.199723282965636378e-02 1.327128906106841144e-01 7.222906967512457421e-02 9.077601388956371697e-03
-4.581381755187795973e-02 -8.941361508016983095e-02 -8.583508767054717770e-02 -3.504736606733472454e-02 -3.508314627335480662e-02 9.035769268895699202e-02 4.562634771941987549e-02 7.170948547165749420e-02 -1.891179626594371652e-02 -7.214976133631484378e-02 -6.643438604039660078e-02 3.101248711535603206e-02 -5.626618965673250983e-02 -3.547440490121492318e-02 -4.768704514049638271e-02 5.297167435137318386e-02 -1.505540203330600346e-01 -2.970574189178376567e-01 -1.413914681031620824e-02 9.275835877358308557e-02 2.323586613031701498e-02 -1.153325472699285870e-01 3.238415369035298197e-02 9.602652800102913500e-02 -9.967311266059858399e-02 -1.025872200734365414e-01 -2.632512963040413781e-02 -1.535389111587680544e-01 -1.052556775016851298e-01 5.947260775303687269e-02 -5.422058436195205389e-02 -1.026894074363820381e-01 -1.288096968215990956e-01 2.073188840304839367e-02 1.170455892809194876e-01 -1.780773391465406003e-02 -4.579530259796561753e-02 5.955162093016514585e-02 -3.212844603009322019e-03 7.273372616018206060e-02 4.408754256229763246e-02 1.494528836054107371e-02 -1.180930075724423711e-01 -4.486462276323034855e-03 -1.021089472153998978e-01 -8.734505955837655600e-02 1.995292066371482168e-02 3.392220825948840529e-02 4.198316740618710657e-02 -1.817671814189459820e-02 2.850492475104670492e-02 4.997082557847640910e-02 -2.362176204074244168e-02 -1.655533700235885530e-01 -1.393220205097856282e-02 3.321147678142386678e-02 -8.163780736463138732e-02 -5.259714895330877820e-05 -1.424915843053074505e-01 -6.322038075677447258e-03 1.708717596490279544e-01 7.873000522219295375e-03 -1.054725366904473438e-01 3.623042704494856131e-02 -7.458633144908756452e-02 9.481137538939876652e-02 -1.006398877443363538e-01 8.224636911430407288e-03 -7.051982750061064342e-02 3.255590163343060478e-02 -4.363619810715382158e-02 -1.116633786783403914e-01 -2.784534333045931773e-02 -4.213316810552777958e-02 -7.365065969027667636e-02 -2.805409811320129163e-02
1.133944185475432437e-01 8.001530039098977976e-02 1.037438056142384463e-01 8.096818591637157392e-02 -3.244712351251129862e-02 1.408256727815644094e-01 1.905113803462438193e-01 1.361996096480963536e-01 6.427284061870741638e-02 -2.870082189461974900e-04 -7.121446031099835927e-02 1.388389153994289693e-01 -3.975750947099383759e-02 -6.948402290070476717e-02 2.070818566411959313e-04 8.036902405920877401e-02 -2.518717914396093310e-03 4.179125815682488421e-02 6.138706239436791945e-02 -3.056390881934475598e-02 1.303074247439520994e-01 1.668450647542717991e-01 2.548394860372401802e-02 6.320281423379540964e-02 -4.787397496345102699e-02 9.595575883669305028e-02 3.762291875610829228e-02 4.695071974381330449e-02 -6.362513566563829381e-02 5.516574139628407925e-02 -2.216190675892384943e-01 3.524113893561303668e-02 -1.006242530806105706e-01 -1.195749484336007112e-01 2.131548711143901528e-02 4.579844906079424960e-02 -9.676763288388300077e-02 -5.059655986842115372e-02 3.491708635434827984e-02 8.423863579137653990e-02 9.723185066570247392e-02 -3.301276009515929227e-02 3.093442565667540653e-03 -5.284102488541965285e-03 -5.140294049551793337e-02 1.315037017785609386e-01 1.983585154189961841e-01 -7.280719741109067944e-02 -2.440266913183969811e-03 -5.795237687089569573e-02 -2.412807395915490816e-01 -1.262591798336968607e-01 1.874159023756520213e-03 5.069567774653935266e-02 -2.724318762306985470e-02 1.079161409183496817e-01 1.001002627538925827e-01 -2.190773680055643075e-02 -3.284960368688120275e-02 -4.853573366537145689e-02 5.808348061913542332e-02 1.419988471242903949e-01 -2.805019358417252737e-02 -5.092891159176944627e-02 1.809888084390998825e-02 1.497706648945379970e-01 -1.704591129876036060e-01 1.326064559557398222e-02 1.009109044842936564e-01 3.239739016751106565e-02 1.942202175197162411e-03 3.234716223727734236e-02 -8.187000018003198765e-02 1.597139204521000055e-01 -3.874382320390304564e-03 9.461119809334485320e-02
-1.343004532051938864e-02 1.143872727090158997e-01 5.487432636040513040e-02 3.872635421293142699e-02 2.957102428857812451e-02 2.063964228391400035e-01 8.376820804375217921e-02 2.306954305546829453e-01 -7.589816942123270294e-02 1.239097153758014769e-02 2.706216156852092256e-02 3.286390851822351689e-02 -7.932594412556114027e-02 -1.740696319240833678e-01 -9.995022743625338324e-02 8.050755771574148734e-02 -1.181462226691739822e-02 -4.738104035591747532e-02 -1.105601914582862166e-01 1.030470481224617652e-01 -6.913326698645525133e-03 1.299575315113641327e-01 1.024408110395630539e-01 1.004164459672795134e-01 -3.952729280794208683e-02 2.547406257051672007e-01 4.500686919521494633e-02 1.297860939183423205e-02 -1.472368727495950158e-01 -4.694525495629441741e-02 -5.979063794861891323e-02 9.669020184755289238e-02 -4.238145611999790535e-02 -1.061850883410217147e-02 8.304524471436783295e-02 8.803972357971763529e-02 -1.127414472234003345e-01 3.329771815244616379e-02 5.184801175685652130e-02 1.385421054353663806e-01 7.664270163851044648e-02 -1.138631873691092755e-01 -4.338091470108082492e-02 3.947037322439823220e-02 3.838111436079838512e-02 1.243722518583656872e-01 1.288153282132344646e-01 1.262235654278383648e-02 8.869582065008288496e-02 -1.429328720556544835e-02 -1.719642581053819619e-01 -1.833184413775551178e-02 -1.355422759573721853e-02 -1.297351475225773550e-02 2.482875226005440070e-02 9.876946658620264219e-02 3.780014990122242385e-03 -5.829064180736384659e-02 -5.894920047556652387e-02 -3.954972206719872818e-02 -4.817069246287479511e-02 1.450183572140492649e-01 1.148155232211252041e-01 -1.277467086697194332e-01 -4.059575023336821353e-02 9.787022923019993159e-02 -5.202784524848051012e-02 5.350119336005815934e-02 1.075799650888106668e-01 -6.201148504542285111e-02 -7.328409550566811204e-02 1.474415153020899039e-01 8.201907259959320684e-02 2.547980059342949688e-02 6.130089657003078701e-02 -2.078373072340694572e-02
-1.722946392535080681e-02 -1.072325565026834987e-01 -9.600669795527207173e-02 -3.445211408876552861e-02 1.403641374708824822e-02 6.400444966682852788e-02 1.108809692001551939e-01 -2.029634438255476393e-03 -9.699984383949147859e-02 -1.583082418296460347e-01 -4.347745706758721074e-02 6.668565681982861759e-02 -1.131957881322222803e-01 1.536315403252942052e-02 6.804565288624876696e-02 -1.991624234801183391e-01 -3.644184325391249674e-02 -1.847959743530913079e-01 9.199541440528548331e-02 -3.511288920399342067e-02 1.486397052455516732e-01 -2.793070811308625417e-02 -1.892692881750610290e-01 -2.199315122446720422e-02 -2.177680456823503918e-02 -6.664603960742818134e-02 -4.147519941257030857e-02 1.047495422421614586e-01 -9.640470045181352698e-02 -7.729254165551070754e-02 -7.255764123691611778e-02 -1.467038209380327855e-02 -1.583154595941691500e-01 -3.937317459394908820e-02 1.159331406818836507e-01 -5.151107279110287221e-03 2.225387357745914896e-01 -8.015170711419750127e-02 -5.695067414880436441e-02 -9.908012392822820869e-02 -5.887061393126453296e-02 -1.007824955858623306e-01 9.656084452586668337e-03 1.259264467839935151e-03 1.007254691727013651e-01 1.228153334418950887e-01 4.644030619280753447e-02 -4.090368950686387728e-01 -3.159099614937378731e-02 1.822917028837764408e-01 -3.445824329517608621e-03 1.321699399512999695e-01 -1.398168160433343188e-01 1.029653454724452355e-02 1.016173857677295789e-01 7.247852545981257888e-02 2.532876492385734424e-01 6.933960995594976029e-02 6.959184108886280751e-02 -3.902975028570251914e-02 1.253136982360537333e-01 -1.288855035961996263e-02 -2.806652097011235261e-02 -6.217270798499047700e-03 7.651254880252886248e-02 7.798846658964300738e-02 -9.961141856414369722e-03 4.278987042458509693e-02 5.191051694615494289e-02 8.961704892940881850e-02 5.421108225090742055e-02 4.059225027763599392e-02 5.607525828747415841e-02 4.679959343376872971e-02 9.565635740855104110e-03 -2.126035291812049255e-02
7.249006366401249124e-02 -2.220796475292942385e-01 6.190268949847337748e-02 1.270215338298217797e-02 -2.314487258719246862e-02 1.507673908510853179e-02 7.175287644852239299e-02 1.117791522914676240e-02 -4.175759116322256409e-02 -6.571637124820151055e-02 -2.214716924197109027e-01 6.176919261224225743e-02 -2.214121466628982682e-01 9.621861379863838604e-02 -4.067915959961790340e-02 -4.692480861998743827e-03 -4.918605219458754840e-02 6.659356869608418217e-03 -2.988980239866725896e-02 -7.038986798683287416e-02 -2.375930225699082465e-01 -6.574921920695690758e-02 8.084173744785658200e-02 7.180131851325660328e-03 1.996609979301808974e-02 -1.190365282447180262e-01 -1.309499739182625258e-02 -9.875445587045528217e-02 1.259690471567319059e-01 -1.841829896769583419e-01 7.427062555464691851e-02 9.456109865658679503e-02 8.981837371270200154e-02 -2.878724135720774346e-01 -6.637509853771101330e-03 3.161250507191147585e-02 -1.040380399302965608e-01 -1.430808829032237731e-02 -5.928234582522289020e-02 2.153822369075875445e-02 5.526352053474369030e-02 3.996918964325436169e-02 1.612353837275874724e-01 2.726501063275326153e-01 -9.339747560681829763e-02 -3.690863068214906423e-02 1.415181009195538575e-01 -1.374034395289558570e-02 -6.419646386172325747e-02 4.817455893556361196e-02 -1.118393276275756743e-01 -6.316575444257378769e-02 -3.877484182465104276e-03 1.318523017752600557e-01 1.198400556477211137e-01 -1.144284061657689644e-01 1.450618046756336765e-01 -2.064195250320949651e-02 -1.471147441564503722e-01 1.487291579540957753e-01 2.170683649359034934e-02 3.347223167431594149e-02 -3.183840298391114876e-02 -1.216631612368830884e-01 -5.151805321108252587e-03 -7.067865705392729035e-03 -1.109178894272182248e-01 -1.638515005959945148e-01 -4.020686738885209666e-02 4.713226209334427791e-02 -1.722822462377699149e-01 -1.660834641956983881e-01 -7.420708853968380203e-02 1.346795913657330701e-01 -3.683363892114213168e-04 -8.077293707064843453e-03
1.512249331050673218e-01 -7.428417864714298435e-02 -1.595158755746597240e-02 -6.581387673553155959e-02 -4.942480339086467028e-02 9.195599792834431574e-02 4.567236947421136894e-02 3.372430003601131765e-02 3.232607944444571696e-02 -6.930562882961230353e-02 1.006468990309745612e-02 1.190440235451457468e-01 -1.230967835858191445e-01 -4.562562907215261115e-02 1.032651865927582124e-01 -1.506129025420199496e-01 3.582046653137498787e-02 -4.468534955974377137e-02 1.289946776515715487e-01 -2.522408125957214739e-02 1.574832829820292379e-01 -1.019402702187727494e-01 1.009519844976699242e-02 -5.183294008182021649e-03 -3.837100321562755129e-02 -9.777940723782942156e-02 1.899205498683009807e-02 1.379516016709096682e-01 2.446398594293160839e-02 -4.061883779671786841e-03 -9.934060855870466278e-02 3.785615880565514763e-02 -1.883658799054667432e-01 3.680024981157013764e-02 1.979555313697348162e-01 3.266159416495511419e-02 1.985960152239429344e-01 5.953572485321848538e-03 2.440167912181580301e-02 -5.342953849745677580e-02 5.322493334945752747e-02 -2.278071391460590941e-02 -3.039954042366294160e-03 -1.575865818832979798e-02 9.693392913261576760e-02 5.591025716972863879e-02 -8.903954861343769955e-02 -1.678963621148211460e-01 1.700639502322385740e-02 1.287966189773466219e-01 4.825465181432413847e-02 6.608227386322919339e-02 -2.720632343095708561e-01 6.898423002588954800e-02 1.748474425077574390e-01 3.548696745249391854e-02 2.148574495444515453e-01 2.768096996241249056e-03 -2.471474091186901673e-02 -7.692297661270689098e-03 9.225037297379067025e-02 1.708459106088163967e-02 4.657915904620882341e-02 1.062044216164960246e-02 1.303260740920035021e-01 1.326082525522200850e-01 1.084249676225364743e-02 -5.269705220894495279e-02 1.313062858065248695e-01 1.425890711685698087e-01 6.172581482881225184e-02 4.885432265855373102e-02 6.263192957660895788e-02 2.463126428160953077e-02 8.203972092928361881e-02 -1.313870573798181507e-01
