500 44
1.203988370138128500e-03 2.458488696801632012e-02 1.662396693531364433e-01 1.411800471218050551e-02 -1.414979290992521288e-01 1.636467612290131990e-01 8.800746949090605675e-02 -8.341715035007553347e-02 2.373746081301291722e-01 -3.781281206263894384e-02 1.282705362925308512e-01 -7.778796810545569873e-02 5.816235592807530302e-02 -1.692521125822176176e-01 -2.794584452879623343e-02 -2.166583354800259154e-01 -1.432426403695203909e-01 -1.436031730189757660e-01 1.626869302388475047e-01 -1.117930863566950483e-01 -2.397534589484958539e-02 -9.601537510028236577e-02 2.195190059400378979e-01 -3.217258140265460281e-02 6.202032246299869767e-02 6.577139376112312030e-02 -2.740970931139671274e-01 -6.456821810006721507e-02 1.822817957176985082e-01 5.334788915002621618e-02 -9.464209212878747779e-02 -1.348796240060178286e-01 -7.488196848221813449e-04 4.243662883981697345e-03 1.683548964945678905e-01 -6.007595219704506967e-02 -1.680744836839771772e-01 -2.426316856033633451e-01 -6.847499388954801647e-02 2.641251128088066558e-02 -2.810947445810551004e-01 2.959550218452805179e-02 -7.852929525422351273e-03 1.703491538296171282e-01
-4.680947694196453679e-02 -9.054006965397942697e-02 -2.551949555023201588e-02 5.688973942669971889e-02 -3.398434649945555192e-02 5.992539351336985398e-03 -2.452985996070307928e-01 -1.012751892669322678e-03 8.275523109379409603e-02 6.995735095675818804e-02 3.320269561272733410e-03 1.851835997635517886e-02 -7.538690818278807881e-02 -2.769813049050354192e-02 1.128127515383713086e-01 8.454930068943896856e-03 -2.069193446803684333e-01 -7.043315101272019929e-02 -9.836870726418771305e-02 1.227228359207336722e-01 -2.288328126482401526e-01 -1.187440514321572854e-01 -5.993447630106345410e-03 1.463380786873724193e-01 5.132782480336187114e-02 8.987896724728866582e-02 -7.667856463420572033e-02 -2.406511217804099823e-02 2.122714858795413662e-01 4.054758775837039586e-01 -2.103580592525012838e-01 4.900330215211877449e-02 -1.964247315951754003e-01 1.431093922576250621e-01 6.538811248002700249e-02 -2.344030558363151551e-01 6.037099736425884794e-02 -4.033398869863222963e-02 -2.408419533567407456e-01 -1.084487676781500098e-01 1.114252617289530761e-01 2.487569007643385122e-02 -2.206984404506405761e-01 -1.212864733418009267e-01
-3.418568924193682301e-02 1.787723377894540333e-01 -1.942160670602036954e-01 -5.468368676200434375e-02 -1.127798761757647095e-01 -2.005489040521542254e-02 -1.999225593400806023e-01 -8.356347503389371933e-03 -1.650991221042450580e-02 2.349484019156966030e-01 -1.625135292449972346e-01 -3.298458890069724814e-02 -1.711500233283562156e-01 2.943148427209217946e-02 2.310102605501560546e-01 1.969470642906942237e-01 1.305398697918365609e-02 -3.207981021537820721e-01 -4.190214764950849630e-02 -1.795685716183613445e-01 -6.660620597308917513e-03 7.723215314570527901e-02 -4.577549637245944799e-04 2.599938505518462062e-01 -5.918372691869615287e-02 -1.076569992455965880e-01 -9.016484064857523129e-02 -2.407865669417837695e-01 2.318569244840546772e-01 4.419115062143862127e-02 -1.200694568023245590e-01 2.380787358831102860e-02 1.340662615069646291e-01 7.179849266465979096e-02 1.305945687138115041e-01 -9.111933043985648295e-02 1.535984169187780066e-02 -5.498814853395185553e-02 -1.427808929351445655e-01 -1.685316283760561473e-01 2.698341612303387094e-02 -2.222831879403789623e-01 -1.323740969081801111e-01 2.345206666296215450e-02
1.354774988232592195e-02 -1.323324703521489287e-01 -4.996162250559551404e-02 -6.896985397569324605e-02 -2.388319956075700967e-01 1.663133484165400244e-01 -8.666739255905440975e-02 9.976015684823045029e-03 -9.098100094952181471e-02 -2.750064317396702304e-02 1.744962716359156341e-01 1.056438031991071280e-01 1.009954996576774566e-01 2.398440359854290549e-01 4.093838717917106657e-02 -4.321417346310983502e-03 -4.226934471968148838e-02 6.017442170278008290e-02 5.643336851888289957e-02 -1.210607313404580242e-02 1.808293677963350721e-01 6.726229565528910395e-03 1.092510183317801087e-01 -1.518298632999422193e-01 -1.489529028636473462e-01 -3.440548402885830193e-01 -1.759953438030792128e-01 1.685218303476277157e-01 -6.733237423925948761e-02 -1.631887588434418890e-01 -4.731397921058028838e-02 -1.042483148445704083e-01 -1.707537293136246470e-01 2.340704680208860744e-01 2.154058912125955128e-01 -1.529787654160799093e-01 -5.652332672607070230e-02 -6.956214938327721919e-02 -4.741946706085003321e-03 2.070342717510919098e-02 1.322967797016012526e-01 1.974055651915857246e-01 -2.026327827753984512e-01 1.401667824171576593e-01
-4.036903580667322577e-02 6.644334640393810554e-02 9.975409162132242713e-02 3.703069777002619967e-01 1.654059194359859819e-01 -8.009377598662431597e-02 -3.372984476084778943e-02 1.250849053371702324e-01 -3.432467172699119745e-02 9.677005349349810173e-03 -7.889722546857805274e-02 -5.164411608972346163e-02 1.120693341635485146e-01 -2.026859687499450169e-01 1.283822584065360262e-01 -1.427715224212252332e-01 -3.462947198493691175e-02 -1.000958528132944170e-01 -8.643827396348614063e-04 2.106942067298685217e-01 2.386361375953952868e-01 -1.130440144632846172e-01 -1.620943888288898238e-01 -7.496344681394138953e-02 4.678731103130542163e-02 -2.807081190114606994e-01 1.081974968301980672e-01 -2.285789083957639745e-01 -8.068987461777429870e-02 1.369739138065566471e-02 -7.932038266664784287e-02 -2.013770165637217280e-01 -2.053356879134458912e-02 1.646555102380004576e-01 -6.331130348888246162e-02 1.013471046132514708e-01 8.044575889208228914e-02 -2.341883736744027333e-01 -1.170913474377523189e-01 4.549544567376635762e-02 -1.630457744219880253e-02 3.948438196450957532e-02 -2.945375915553170507e-02 -6.763755483411744429e-02
7.630629574807375193e-02 -6.377005307318389660e-02 -6.749958009707683615e-02 1.075360643161430013e-01 3.538612482315526414e-02 -2.558473692979389147e-02 3.738879735353390493e-02 -7.485100749860955360e-02 -2.942940873910044330e-01 -1.280400830981566207e-01 3.349862774869042936e-01 8.411871505919925329e-02 -1.549942934242189707e-01 1.360486557774354122e-01 4.434952840539509167e-02 -2.911227431763249163e-01 -7.041189222254747374e-03 -1.845912773675582874e-01 2.260625170864055955e-01 6.101149138797977434e-02 9.130351049098132943e-02 1.776445172792152916e-01 7.858789308955915764e-02 7.600217729545931389e-02 9.848242826342512579e-02 1.739511226531790244e-01 2.535199676961436555e-01 6.951665797955023339e-03 7.762268159568273818e-02 -6.230294905400493577e-02 -1.200304368416229700e-01 1.074798866709887057e-01 -1.469495709229029778e-01 -5.599357291590077029e-02 -2.520473629206079758e-02 -3.259624043468403731e-01 -7.336393038782737519e-02 1.182918368367458228e-01 2.280975282130690562e-01 -5.806116372885863214e-02 9.352758298174385088e-02 -1.474668097754351370e-01 -1.832270819549307664e-02 -1.943804205013145020e-02
-3.226258861538202488e-02 -5.785539090691563247e-02 8.030102760917772267e-03 8.910895573937774317e-02 1.560529110015551890e-01 6.247214583582557518e-02 3.870010803361908364e-02 -2.461723898263150356e-01 -1.657286756884631396e-01 1.458995199247737073e-01 -2.570472814218393021e-01 -1.965857636188180768e-01 -6.807651167891022592e-02 -4.899262978867537088e-02 2.370523438772979274e-01 1.335552351115066316e-01 -1.538240569878857877e-01 -1.495764675774151342e-01 -1.646211859300092673e-01 2.015030106318112246e-01 -1.543583936577888893e-01 -1.889182283172487764e-01 1.476792943003937472e-02 1.558006575399773774e-01 2.045794828713592972e-01 -1.421224790601896271e-01 4.862385899961569474e-02 9.084582636822625956e-02 9.403207721865707025e-02 1.270661444301914023e-01 -7.652274915108385478e-02 3.054947116372177529e-01 -3.653367055122299506e-02 1.079672010225854462e-01 5.371242146283059654e-02 -2.797704112770982646e-02 3.822441029538280882e-02 -7.445589627466364310e-03 -5.675153771390349655e-02 -2.038010719289368722e-01 -1.250199643158405038e-01 1.925157545106217505e-01 -8.638938615967997614e-02 1.310421349803349289e-01
1.408457550434341898e-01 -2.149769008507054768e-01 8.777402154395930189e-02 -6.740086102221929006e-03 4.051362401690986742e-02 -1.917017380790234926e-01 -5.661642007259318210e-02 1.796285173172658678e-01 3.190236191212345029e-02 -2.862258088376551379e-01 -1.988859978110319934e-02 -1.343204262776675345e-02 -7.303001205243221661e-02 -1.544845858173545250e-01 -4.476802390278824401e-02 -1.473500143222218894e-01 3.693667454928583616e-01 -1.448535316090704683e-01 8.221299382041476200e-02 8.934428110231243392e-02 -1.324155376761257108e-01 -3.599107407168671002e-02 -1.462430649737999078e-01 3.208813352269800079e-02 -2.241742046060015703e-01 -1.168519313782109964e-01 -2.322856043081513999e-01 -1.429048178267606217e-01 8.583022855693232811e-02 -1.014366547315666452e-02 9.420606577889906186e-02 4.840720616117953901e-01 1.085901641126049560e-01 1.608549441662300572e-01 1.816058564328114008e-02 8.153494288606512666e-03 -1.830955599032716707e-01 7.650426081208970552e-02 -1.900157233812719559e-01 -1.994136546542816246e-01 -5.883736779473727058e-02 -1.100999208773095067e-01 4.416105271136640253e-02 8.245697416452038575e-02
-6.429165427236115983e-03 -9.054983168103004909e-02 -9.030667946664280854e-02 -6.328142750604916211e-02 1.652135208278175671e-01 -2.706392620422871653e-01 -2.399797753393375505e-02 1.798118679722414404e-01 1.513236064779255319e-02 3.334558953942209220e-02 5.098289788824506702e-02 1.061746394701172658e-02 1.254849034913092520e-01 1.315160982285471826e-02 1.966862316592501436e-01 -2.014311947954550847e-02 -1.482160675159224783e-01 -2.188291117006870845e-01 1.421112239933187693e-01 -1.076700974032007013e-01 -1.148157258314241314e-01 -2.028974192285938061e-01 3.935998462440545159e-02 1.117418136053220656e-01 -6.722275771437223602e-02 8.484264294681760632e-02 -5.282926283257281114e-02 -6.896777727053141072e-02 -9.511351900232604961e-02 -1.218075330232006592e-01 -1.076825690593659346e-01 -8.834344499390441030e-02 -1.101197210183993414e-02 -6.835577164486522639e-02 -2.101873019642482281e-03 9.152831087396097465e-02 -2.437195061333594648e-01 1.225126137184142511e-01 2.341013386269517882e-01 2.568690503343055154e-01 -5.106084668808861388e-02 -1.917040805437516399e-02 -7.759534478943878877e-02 -4.255941294295410154e-02
6.459125340145537020e-02 -4.143360129385868090e-02 6.171552122454132538e-02 1.293386216271107114e-01 5.786459599822404293e-03 -8.831148255274223757e-02 2.517749278397460669e-02 -2.049028429562433362e-01 -3.106872669325413602e-02 -1.743759420915041158e-01 6.148096926888338420e-02 2.536916732115284193e-02 -6.718124288945818978e-02 -2.244881855354725203e-02 3.210843577150294254e-02 -2.355742473919376356e-01 8.416749299402602816e-03 -1.047026106863979122e-01 2.904810878729401358e-01 -1.560391365083622084e-01 -1.131769588218577323e-02 1.746607142502965282e-01 -1.412030004192719838e-02 6.814969029631258446e-02 -1.782777700440905944e-01 -1.256619350751451980e-01 5.639970684678260460e-01 2.459105585842209871e-03 -4.321988752574933146e-02 3.792831935947339143e-03 -3.539471853418321712e-02 2.956835979192330710e-02 -1.167299568176473346e-01 -2.359956137785482189e-01 1.958892682160840448e-01 -4.446281440977877808e-01 -4.896737495558731168e-02 1.290385789339715816e-01 2.422204734792712810e-02 -6.373266146712799722e-03 -6.917023594185572714e-03 -9.456287551480592468e-02 -1.964974457313443390e-01 5.397207186517808536e-02
