POS
"(4.3038874, 6.276052, 3.7412913)"
"(7.1465926, 5.6725016, -1.0844089)"
"(0.36546507, 1.7644205, -3.0281823)"
"(12.329309, 8.972159, 0.99625945)"
"(6.3920007, 4.8925834, 10.336716)"
"(2.2135, 7.4619946, 9.975491)"
"(0.71908194, 6.0386105, 10.124694)"
"(2.0718331, 9.271465, -1.4755476)"
"(3.6264462, 5.9542904, 3.1537817)"
"(4.8146987, 8.8776455, 8.3421135)"
"(9.604693, 9.795599, 0.6680546)"
"(2.879616, 11.058994, 3.9161346)"
"(0.48012748, 2.1946218, 5.582798)"
"(6.263724, 1.7004691, -1.649895)"
"(0.24755716, 2.8891847, -1.7226793)"
"(5.38633, 9.007667, 8.521172)"
"(5.2444725, 12.662528, 0.14299098)"
"(7.0328436, -1.5300723, 7.9941335)"
"(3.448294, 4.260182, 3.9250371)"
"(2.9328375, 3.9687302, 8.941543)"
"(5.0514336, 0.25981933, 2.341979)"
"(9.017489, 1.1937847, 7.3349457)"
"(6.348594, 5.2746964, 2.3120694)"
"(1.574744, 1.4341893, 1.4511213)"
"(5.35947, 0.47983438, -0.93134904)"
"(1.6540556, 8.547922, 5.239628)"
"(6.1209483, -1.3372996, 7.5377617)"
"(-0.9384822, -0.4599177, 8.558957)"
"(-0.44997522, 1.2727973, -0.5699636)"
"(7.8591413, 1.5702612, 11.592667)"
"(8.961223, 2.2776065, 7.931149)"
"(-1.655262, 3.9168715, 9.023465)"
"(-0.34827211, 10.204269, 5.4987)"
"(7.2557864, 10.338425, 11.771308)"
"(2.892235, 1.343044, 6.517798)"
"(4.377974, 7.7336144, 10.005678)"
"(4.2379003, 1.5034485, 2.36357)"
"(6.1116986, 0.40908307, -0.33533657)"
"(-0.7827581, 4.4790316, 4.7968607)"
"(12.485209, 10.939205, 3.2857146)"
"(10.320327, 4.1213098, 11.999413)"
"(1.193402, -0.80247724, 6.5572243)"
"(4.4311733, 8.893634, 1.6147007)"
"(9.766586, 1.523154, 5.631355)"
"(9.037117, 3.637398, 10.4348955)"
"(6.9066453, 2.7533088, 1.4503613)"
"(4.310547, 8.395741, 4.8323965)"
"(2.858207, 11.688973, 1.9657851)"
"(8.425447, 5.3924074, 2.7399144)"
"(2.8103626, 6.4316077, 9.564898)"
"(8.357632, 2.2766824, 1.8982522)"
"(2.0327973, 9.568092, -1.4430648)"
"(6.633633, 8.651286, 3.9097512)"
"(11.98162, 7.4613543, 4.450616)"
"(2.3644671, 6.965576, 8.991505)"
"(4.0986543, 1.1386116, 9.424942)"
"(5.9500046, 0.23545398, 10.797714)"
"(5.7593894, 9.898637, 6.0441275)"
"(5.2167273, 9.735888, 9.844683)"
"(8.461951, 3.358228, 4.677772)"
"(3.4365015, 0.73185354, -0.16807754)"
"(-0.41952154, 11.192143, 7.47109)"
"(1.0071199, -1.1511551, 8.902063)"
"(12.616373, 8.545832, 3.3328137)"
"(1.0427059, 5.73079, -1.8184936)"
"(3.2342224, 3.828528, 9.472886)"
"(11.443746, 10.009135, 7.7103815)"
"(11.545796, 1.809053, -0.119586304)"
"(4.4874153, 8.07174, -0.14751565)"
"(4.8441687, 9.0129, 0.012797316)"
"(1.7629267, 7.4701357, 9.686287)"
"(-1.3738241, 2.8661647, 2.4372194)"
"(10.23029, 2.3591692, 3.3824627)"
"(6.3433537, 7.1885023, 10.768885)"
"(6.816456, 11.695087, 0.13178182)"
"(8.164515, 2.3344085, 2.5062056)"
"(10.837175, 1.3285093, 3.3512194)"
"(2.4001439, 12.523409, 3.2642417)"
"(0.75411224, 5.0386615, 0.46339753)"
"(2.1248186, 5.2428765, 3.0275455)"
"(-0.3067725, 10.249148, 4.7910666)"
"(11.3289175, 7.5054126, 9.987571)"
"(1.1429615, 10.693969, -0.14179553)"
"(0.73460007, 3.7975616, 10.198702)"
"(0.24878407, 1.3107535, -1.2869453)"
"(1.7527348, 12.478292, 1.954703)"
"(5.5194054, 5.072539, 8.96324)"
"(0.8553536, 3.3852684, 4.212637)"
"(6.55422, 10.627981, 9.042412)"
"(10.937843, 5.57398, 8.018229)"
"(3.9613445, 5.075085, -1.081965)"
"(4.6553326, 6.9799576, 8.79613)"
"(11.606619, 8.855646, 0.68402076)"
"(11.402082, 8.781421, 10.187175)"
"(8.037402, 9.272066, 2.073088)"
"(1.750783, 2.1672213, 0.4587331)"
"(-0.9099705, 4.575751, 3.1859226)"
"(10.508861, 8.536221, 1.2058458)"
"(10.587099, 9.669582, 7.4708505)"
"(1.9551498, 7.6907654, 4.012131)"
"(8.444787, 6.7877603, 9.512819)"
"(-0.09763104, 6.050138, 7.5229454)"
"(0.059725292, 9.33411, 9.426008)"
"(12.743305, 10.674312, 2.8319201)"
"(0.6755112, 12.094287, 4.800837)"
"(1.9101665, 0.6432995, 2.5476952)"
"(1.1555277, 0.7620069, 2.624247)"
"(5.5702896, 10.213888, 0.06978417)"
"(1.4202561, -0.11514855, 6.4822392)"
"(3.700602, 7.277326, 7.248251)"
"(8.325794, 8.508074, 6.1518164)"
"(7.8905497, 6.907217, 10.090674)"
"(-0.7950011, 6.933493, 7.7280917)"
"(9.598326, 3.6009755, -0.3563769)"
"(0.59066504, 6.798296, -1.6229751)"
"(4.811919, 4.6851006, 8.899686)"
"(4.7640004, 12.155116, 1.3357494)"
"(7.8009534, 1.7679362, 11.570391)"
"(7.5411577, 10.18337, 1.132213)"
"(1.8042711, 0.74985766, -0.916445)"
"(9.613983, -1.8271078, 7.799628)"
"(0.9783486, 4.6001124, 9.101847)"
"(10.889967, 3.8825538, 3.5720172)"
"(5.0397625, 8.188164, 2.843254)"
"(11.598291, 9.975452, 10.157912)"
"(2.9445858, 10.338636, -1.2780404)"
"(11.408872, 10.499278, 0.5660781)"
"(10.09204, -0.5742096, 2.8718228)"
"(8.009068, 11.81992, 1.3685873)"
"(1.2419437, 4.4348316, 0.68451285)"
"(1.73793, 6.8803687, 2.4863484)"
"(0.042774796, 5.4031696, 8.162374)"
"(3.0762286, 6.643489, 2.8687985)"
"(6.370018, 3.7144282, 4.9451017)"
"(0.7005494, 10.724513, 1.6286674)"
"(0.4921789, 1.8371134, 7.130681)"
"(10.594121, 2.6401858, 8.051671)"
"(2.0214555, 0.9538259, -1.3892521)"
"(2.777609, 7.1390667, -1.0342349)"
"(9.428143, 7.4544554, 1.8400599)"
"(5.449204, 6.4210563, 0.5654837)"
"(8.329267, 0.22143921, -1.012925)"
"(2.8819215, 2.1573565, 9.764832)"
"(4.591035, 3.7237887, 1.0365056)"
"(8.5375395, -1.134402, 11.44771)"
"(2.1939228, 9.604106, 7.9811683)"
"(-2.393683, 2.4191072, 8.492621)"
"(0.59764457, 6.303783, -1.4314724)"
"(8.4732895, 3.4932485, 4.430869)"
"(2.6869423, 1.5779582, 7.1497483)"
"(4.063364, 12.996685, -0.133714)"
"(2.0122292, 6.0563955, 3.7005234)"
"(5.539417, 10.306201, 3.5547717)"
"(10.971005, 4.9093947, 8.479384)"
"(7.782514, 9.635718, 10.211306)"
"(11.015334, 0.81899565, 2.2199001)"
"(5.4693594, 12.409034, 3.5173004)"
"(11.520754, 4.2002277, 1.06835)"
"(1.3731085, 3.7827861, 9.364639)"
"(7.4263334, 7.6614146, -0.009627605)"
"(3.5556626, 0.2665429, 5.711383)"
"(-2.2653236, 1.504901, 8.579784)"
"(10.987048, 0.12680477, 0.67248964)"
"(1.0370715, 1.6439935, 2.2444286)"
"(10.763661, 3.7813756, 8.857433)"
"(4.1753225, 11.497443, 4.838277)"
"(1.0082445, 4.512638, 7.389401)"
"(1.7970135, 1.4803025, 0.99378616)"
"(3.787616, 5.497633, 6.0749893)"
"(10.196502, 2.1934288, 7.8224015)"
"(0.29784167, 7.9254866, 1.9206042)"
"(8.337839, 3.8700151, 4.561373)"
"(12.190482, 8.294379, 3.0020473)"
"(2.0591857, 7.364872, 4.269776)"
"(-0.29022622, 8.477521, 8.310198)"
"(6.054065, 1.1680532, 4.984488)"
"(5.7181735, 6.5664325, 2.9647348)"
"(-1.6305172, 4.4158444, 9.076755)"
"(0.5393549, -0.6778108, 6.387485)"
"(3.647467, 7.7720027, 9.920862)"
"(3.243877, 12.439021, 3.3834212)"
"(1.3221956, 11.7355175, 9.157124)"
"(0.92727643, 6.7176647, 5.580374)"
"(1.3282046, 6.0504417, 3.0413878)"
"(-0.9937574, 2.6312404, 1.3211417)"
"(0.21011746, 3.8047915, 3.4243312)"
"(9.288543, 5.916946, -0.035228547)"
"(9.082932, 4.4401455, 5.782771)"
"(2.384861, 6.0097446, 9.644999)"
"(0.8510679, 2.1249652, 7.9179034)"
"(11.217844, 0.72586524, -0.14525504)"
"(-0.37815183, 10.718244, 4.5327425)"
"(2.7148237, 2.9300773, -1.1514051)"
"(9.142107, 3.4431896, 0.029772537)"
"(3.8560286, 1.2268035, 8.635019)"
"(6.1809926, 4.4707403, 7.1270638)"
"(6.9676404, -1.0935414, 6.0989914)"
"(7.3192306, 10.409641, 9.277222)"
"(5.975552, 9.70616, 4.288469)"
"(3.0995584, -0.704466, 8.487772)"
"(-0.99438673, 2.837009, 2.5230496)"
"(7.9026484, 9.820312, 2.3422804)"
"(9.629605, 2.9127712, 10.003521)"
"(8.13962, -0.60163546, -0.3360924)"
"(2.9987364, 6.0188513, 3.988255)"
"(0.2168438, 11.659741, 9.910417)"
"(10.578535, -1.3882923, 0.564911)"
"(11.5373955, 9.197739, 2.1141853)"
"(0.94365597, 5.488797, -1.4599268)"
"(-0.013331406, 4.030384, 3.100221)"
"(4.850427, 9.297023, 11.119991)"
"(5.530669, 12.613043, 0.4216353)"
"(10.385284, -0.06997041, 3.8441825)"
"(9.193152, 2.5964437, 5.912457)"
"(9.472705, 9.633864, 5.5504093)"
"(1.1726265, 9.926633, 0.29343668)"
