POS
"(7.8027067, -0.55365807, 5.73805)"
"(1.3404212, 10.34626, -0.26007402)"
"(11.285473, 4.8158097, 6.971674)"
"(-0.76930493, 8.107128, 5.5441837)"
"(9.77247, 1.5258619, -0.67016995)"
"(12.701612, 3.0048857, 0.5254242)"
"(1.028081, 2.8929753, 11.5700245)"
"(9.004647, 1.04054, 11.235969)"
"(6.90282, 4.2388144, 1.5789313)"
"(7.537616, 3.2389793, 1.0229872)"
"(-0.36068118, 1.3974046, 2.179842)"
"(3.3264549, -0.9773193, 6.387731)"
"(2.2846172, 4.1057444, 7.6079464)"
"(10.26652, 9.691416, -0.07131054)"
"(10.171305, 1.0092505, 0.0846483)"
"(7.4451003, 5.1034203, 2.1560032)"
"(-0.2925265, 8.0504, 4.712181)"
"(3.1693647, 1.8997071, 10.415718)"
"(10.71002, 7.4234095, 8.241315)"
"(2.733856, 1.2435755, 6.5640926)"
"(8.245646, 8.800385, 4.204615)"
"(7.9186144, -0.62481564, 1.1033596)"
"(1.2062235, 1.2735088, -0.5100557)"
"(-0.087287806, 8.872296, 7.718537)"
"(-0.42429733, 8.297867, -0.5840465)"
"(9.356102, 2.88294, 7.208058)"
"(0.44766682, 6.436962, 0.18142293)"
"(9.61664, 2.89991, 11.942062)"
"(5.4881144, 6.702909, 3.1034524)"
"(1.9873096, 10.158476, 6.2001123)"
"(1.7575018, 7.8630404, 1.4321811)"
"(5.7727833, 8.949898, 6.7475758)"
"(4.172095, -0.4235061, 6.9886494)"
"(0.32561222, 0.1643611, 9.655358)"
"(-2.7786074, 7.173631, 3.6475759)"
"(12.215836, 2.9900272, 1.0968481)"
"(0.5159205, 1.1372195, 2.3085682)"
"(1.8817008, 6.253419, 7.329413)"
"(4.0112114, 11.242982, 7.6207814)"
"(-0.4960394, 9.923901, 0.68863064)"
"(1.8292121, 4.778446, 1.8800826)"
"(10.212307, 5.316365, 3.2028883)"
"(6.5774827, 5.3195734, 3.7264895)"
"(-0.58513975, 8.607513, 11.570591)"
"(10.054678, 6.8623075, 5.6339717)"
"(-0.8542202, 9.778322, 2.2264655)"
"(1.1178292, 5.385969, 9.154417)"
"(4.3876295, 2.9179425, 2.6923633)"
"(7.699205, -1.0376633, 10.13772)"
"(6.0083046, 3.2877202, 9.847698)"
"(8.201923, 7.7931304, 10.277644)"
"(8.10647, 0.05773483, 3.6029656)"
"(9.137703, 0.7039453, -0.7159512)"
"(4.0480347, 5.16257, 1.3971928)"
"(8.247361, 2.3624427, 9.349417)"
"(1.3561983, 5.8394837, 1.965116)"
"(4.825974, -1.8584619, 10.661992)"
"(3.1889596, 10.597673, 9.429418)"
"(7.13834, 4.6767774, 1.5053223)"
"(1.8170666, 2.2699149, 3.9441366)"
"(4.058891, 4.8449526, 1.2871875)"
"(5.516033, 4.528652, 7.97381)"
"(6.103783, 1.932732, 1.0598459)"
"(4.8111157, 6.422457, -0.6214396)"
"(0.29305297, 3.055719, -0.5090101)"
"(4.2341266, 5.0465117, 10.318525)"
"(11.331369, 5.8177204, 8.207316)"
"(-1.9719404, 8.089117, 9.694837)"
"(4.7474375, 11.800963, 2.9038122)"
"(2.014022, -1.6888942, 2.165918)"
"(8.200821, 1.0888244, 8.724639)"
"(1.3164495, 5.698295, 8.48364)"
"(2.5435107, 1.0537305, -0.6803625)"
"(8.461603, 3.3462865, 11.689977)"
"(2.086201, 8.344618, 10.875675)"
"(8.323553, 9.275368, 1.047466)"
"(6.438917, 3.0669663, 2.633537)"
"(2.64775, 4.9803996, 0.15568757)"
"(5.1549726, 11.744163, 3.6455445)"
"(0.77452487, 3.9611216, 3.35915)"
"(7.5563817, 6.6986356, 4.677682)"
"(1.7207516, 9.85741, 8.904149)"
"(6.910753, 11.239659, 2.4532487)"
"(-1.9933579, 7.1393166, 1.7389289)"
"(-0.53231776, 4.807865, 7.4715266)"
"(7.209633, 8.424904, 11.60885)"
"(0.7759208, 2.3624632, 0.5692714)"
"(3.2725258, 7.9457645, -0.50726914)"
"(9.803261, 7.8797264, 2.7384017)"
"(6.2152367, 0.29552388, 8.502971)"
"(8.327348, 12.91511, 3.5847356)"
"(1.827191, 7.336827, -0.3849239)"
"(12.220206, 3.3993835, 3.8075726)"
"(5.4856706, 9.527721, 3.2210443)"
"(5.735506, 12.047891, 7.3208766)"
"(4.898369, 9.45246, 2.7925942)"
"(4.233011, 3.1963148, 2.7193608)"
"(1.4578012, 2.6135442, 3.657523)"
"(8.2989855, 6.458977, 11.386588)"
"(0.91435516, -0.3539974, 5.1331034)"
"(9.599585, 1.9594804, 0.6350325)"
"(-1.6312369, 6.72279, 9.876165)"
"(3.634579, 1.807885, -0.6992634)"
"(5.140623, 10.457323, 6.0922804)"
"(1.2519313, 7.9785767, 2.8208516)"
"(4.0436563, 11.733623, 6.290734)"
"(8.251869, 2.022482, 4.1960926)"
"(6.95851, 6.8633966, 8.354456)"
"(11.366285, 6.2098384, 1.8574994)"
"(11.895541, 2.5695763, -0.96414924)"
"(6.8892336, 12.240725, 0.37577832)"
"(4.5526805, 2.528616, 1.6722287)"
"(2.3217077, 6.8051353, 10.0792675)"
"(11.249061, 0.9747622, 9.118977)"
"(5.7942, 11.181109, 10.3836155)"
"(11.941511, 1.2222923, 10.094085)"
"(2.5751276, 5.09256, 11.253255)"
"(8.7884865, 12.1634865, 3.9127028)"
"(10.638851, 3.3652458, 2.12078)"
"(3.836669, 1.855447, 10.288242)"
"(0.8039043, 8.226222, -0.017137807)"
"(4.665399, -1.2624946, 6.395597)"
"(2.764743, 3.071677, -0.5182204)"
"(3.6568623, 11.48207, 4.0325723)"
"(8.046753, 6.1151695, 8.460054)"
"(3.3923287, 6.0219626, 11.507365)"
"(5.014342, -1.3385012, 0.50139284)"
"(0.041398715, -0.9687127, 10.853737)"
"(2.0510144, 3.1329865, 6.314044)"
"(-0.41788518, 3.8242857, 11.516687)"
"(9.332365, 0.020923225, 8.615658)"
"(11.050563, 3.8044076, 1.0689842)"
"(10.334151, 8.105726, 7.184906)"
"(4.6703444, 4.061864, 11.145866)"
"(8.35173, 11.669052, 0.024163866)"
"(-3.0948842, 8.096478, 4.1483335)"
"(0.36554226, 6.641618, -0.46486375)"
"(10.194108, 1.7539074, 4.601095)"
"(7.093788, 10.952177, 5.308102)"
"(12.02016, 3.8614392, 0.9759172)"
"(3.1214387, 10.865068, 7.0008307)"
"(1.8965806, 2.7833772, 7.283775)"
"(5.6281676, 7.8382597, 4.3970027)"
"(4.0001817, -0.9466387, 6.10186)"
"(4.349078, 6.281275, 9.924276)"
"(7.7270355, 7.9623284, -0.7944269)"
"(1.1805015, 4.0981374, 3.2087698)"
"(3.5951197, 4.942067, 9.843961)"
"(4.2988214, 7.997357, 9.748514)"
"(11.456275, 5.445791, 4.008071)"
"(7.6067114, 9.319676, 5.8837857)"
"(1.7492893, 2.3436916, 4.7650285)"
"(7.3570695, -1.0128192, 7.427767)"
"(12.665773, 2.2178273, 7.562268)"
"(3.1384046, 3.271164, 11.807095)"
"(-0.42645958, 6.689842, -0.72612345)"
"(10.327028, 5.6560507, -0.5258058)"
"(5.8544273, 7.1071444, 4.586284)"
"(6.5473747, 9.540411, 11.730814)"
"(0.9626187, -2.4457726, 10.8153515)"
"(5.100796, 9.474666, 3.3330061)"
"(7.2624383, 8.913559, 7.888196)"
"(-1.7905194, 6.700242, 10.122046)"
"(0.8114835, 0.8618747, 2.1358585)"
"(0.7084654, -2.4779646, 10.448289)"
"(3.6805701, 1.8564234, 10.097991)"
"(-2.3884463, 6.958611, 3.1177568)"
"(11.678475, 1.4725958, 5.503287)"
"(5.9697213, 12.175056, 7.893047)"
"(0.9229823, 10.22284, -0.1969089)"
"(6.302445, 2.8932905, 4.457999)"
"(5.2520394, 4.9651675, 11.059217)"
"(4.9718356, 10.848607, 8.91829)"
"(3.2336257, -0.34949797, 11.047713)"
"(4.8261504, 11.846902, 2.2589319)"
"(4.724146, 7.548905, 6.092791)"
"(12.402136, 3.6998107, 6.7604375)"
"(5.228375, 9.187538, 10.234136)"
"(0.3918596, 0.47848934, 2.1554916)"
"(4.263091, 2.140302, 4.286425)"
"(8.592141, 2.6538517, 10.339343)"
"(1.4324601, -1.0990115, 3.7591116)"
"(8.8657875, 9.5567465, 6.8335614)"
"(1.3422793, 2.4498384, 5.5212107)"
"(1.6978416, 7.0659676, 4.3767133)"
"(5.014836, 8.421218, 4.790657)"
"(0.29984567, -1.8651313, 10.727531)"
"(2.2039022, 10.506151, -0.23976651)"
"(1.0409397, 4.217033, 3.6489687)"
"(12.453963, 2.5086734, 1.4782344)"
"(8.136825, 13.064585, 2.7917285)"
"(6.5720196, 1.1452616, 8.161705)"
"(9.448084, 3.5033994, 2.37534)"
"(6.3361454, 3.604373, 10.030067)"
"(2.5218475, 0.33416882, 6.761299)"
"(12.372205, 1.5012217, 7.6969037)"
"(5.0736804, 9.819614, 5.78948)"
"(7.941427, 12.797498, 3.831782)"
"(1.0396879, 0.9856049, 6.4296727)"
"(8.944924, 12.216805, 3.488089)"
"(11.183804, 1.0378913, 8.363386)"
"(10.637458, 2.3376124, 10.280547)"
"(7.272258, 11.227752, 5.0478206)"
"(2.9856632, 4.5464425, -0.34451404)"
"(9.224875, 11.453733, 2.1565404)"
"(5.0667496, -1.2296895, 5.272834)"
"(10.188581, 7.7941175, 0.009058433)"
"(4.5461707, 5.470859, 1.5030732)"
"(6.8304076, 4.85262, 1.484098)"
"(6.601794, 12.163536, 0.638262)"
"(8.89165, 10.555408, 7.4533486)"
"(11.648747, 4.487988, 8.070301)"
"(-0.275646, 8.32595, 7.438305)"
"(5.150475, 2.6272993, -0.91499484)"
"(2.0319211, 8.552428, 1.6670612)"
"(12.440112, 2.8301837, 1.9980841)"
"(11.341072, 3.4831243, 12.019573)"
"(2.4008331, 8.968797, 8.788321)"
"(6.9698772, 1.24121, 11.725458)"
"(6.113878, 4.085947, 10.280482)"
"(4.2270083, -2.1868703, 4.616302)"
"(8.866447, 12.353291, 1.296589)"
"(2.4736943, 1.3795753, 11.496809)"
"(6.2586913, 1.0487962, -0.88030154)"
"(4.650967, 11.631055, 0.23057175)"
"(1.2043443, 9.929987, -0.27126384)"
"(7.971752, 12.614758, 6.403439)"
"(5.548638, 6.2615414, -0.6004736)"
"(-0.7539627, 3.270225, 10.685176)"
"(6.05169, 1.3384476, 4.491)"
"(1.4235401, 6.0515676, 10.239185)"
"(12.604851, 3.8690374, 10.362873)"
"(3.566598, 3.7352405, 9.075592)"
"(1.279626, -0.06707739, 9.62998)"
"(5.882939, 1.6468257, 9.533629)"
"(8.77591, 12.0778265, 3.048474)"
"(3.0070004, 1.0127368, 6.109203)"
"(4.618033, -0.103607535, 9.36876)"
"(6.3885765, 6.1936855, 10.288585)"
"(7.9207067, 0.65363616, 6.158031)"
"(11.531175, 1.8806356, 2.393648)"
"(9.385388, 10.024156, 6.478891)"
"(2.350202, 9.485879, 3.9803576)"
"(6.227951, 2.7583513, 1.5231651)"
"(11.280803, 1.864831, -1.3770564)"
"(-0.905891, 3.4202132, 4.9439845)"
"(0.3708222, 4.165565, 2.8315275)"
"(-0.4639358, 4.2511263, 2.657637)"
"(6.8982706, -1.1538851, 9.3389015)"
"(0.73924744, 10.00748, 7.1756077)"
"(2.9230564, -2.327859, 3.1396217)"
"(7.37377, 10.195673, 7.9198136)"
"(9.509243, 6.7041526, 7.6963615)"
"(2.2427902, -1.1799731, 8.089272)"
"(0.5085867, 8.0487175, 1.9869184)"
"(5.167106, 3.468345, 11.036505)"
"(1.2706875, -3.1796935, 8.739069)"
"(9.45316, 10.703847, 1.9240932)"
"(2.8667736, -0.9007099, 2.2486432)"
"(8.917706, 11.798603, 3.609435)"
"(6.3188515, -0.051931396, 11.197469)"
"(3.7550106, 4.192164, 11.320174)"
"(3.668509, -2.7863286, 9.499581)"
"(11.120478, 1.7011731, -1.2469054)"
"(11.300704, 3.443211, 8.232491)"
"(10.045105, 3.3183074, 10.442155)"
"(1.9374075, -1.4510926, -0.93864185)"
"(4.6762505, 4.730743, 4.1861196)"
"(9.670486, 8.539842, 11.052313)"
"(-1.6018261, 8.103962, -0.44622505)"
"(3.1705623, 1.9995984, 0.7136701)"
"(6.8915834, 12.32761, 6.8833575)"
"(11.076777, 6.568338, 7.7732153)"
"(9.588554, 10.14988, 4.818405)"
"(12.471343, 1.6660504, 8.262829)"
"(0.26663178, 0.69890636, -0.5543191)"
"(5.2797174, 10.410884, 5.8046613)"
"(1.4181824, 4.136572, 10.134966)"
"(7.4070206, 6.196762, 8.232556)"
"(4.7683983, 9.7796135, 7.8547845)"
"(7.0193667, 0.04804269, 3.1054745)"
"(-1.0929635, 3.1566978, 9.79692)"
"(3.492384, -2.410949, 10.389732)"
"(10.881973, 6.1954794, -0.46222827)"
"(2.2778559, -0.40427768, 8.661043)"
"(2.0452657, 8.48294, 11.803024)"
"(11.812005, 3.822762, 1.7806703)"
"(5.159549, 5.7213206, -0.5506991)"
"(1.9787718, 4.2015214, 1.4475645)"
"(7.909417, 5.6192966, -0.44560954)"
"(10.205805, 7.8623466, 0.616366)"
"(1.8487574, 10.114758, -0.31270304)"
"(4.1026325, 0.97866017, 6.942712)"
"(-0.21577087, 9.264197, 4.9129357)"
"(3.799216, 6.650318, 7.3088536)"
"(3.7576308, 9.373894, 8.426481)"
"(8.60894, 9.929306, 10.370304)"
"(0.6851589, 6.301232, 2.0227342)"
"(7.939009, -0.263542, 3.7894921)"
"(6.835287, 8.028524, 2.5485468)"
"(3.4922268, -0.9223016, 6.0258985)"
"(5.7225556, 12.366186, 4.315489)"
"(-1.8832532, 8.537604, -0.5540296)"
"(8.686655, 5.5161333, 9.313693)"
